wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
14;mazowieckie;1432;warszawski zachodni;1432053;gm.m-w. Łomianki;Warszawski;27705;17332;16696;62,5591;60,2635
4;kujawsko-pomorskie;411;radziejowski;411011;Radziejów;Włocławski;5499;3433;3313;62,4295;60,2473
22;pomorskie;2210;nowodworski;2210011;Krynica Morska;Elbląski;1290;796;775;61,7054;60,0775
14;mazowieckie;1421;pruszkowski;1421011;Piastów;Warszawski;22559;14044;13520;62,2545;59,9317
30;wielkopolskie;3021;poznański;3021011;Luboń;;32015;19940;19170;62,2833;59,8782
30;wielkopolskie;3021;poznański;3021172;gm.w Tarnowo Podgórne;Poznański;28908;17840;17149;61,713;59,3227
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002011;Czarnków;Pilski;10464;6423;6153;61,3819;58,8016
22;pomorskie;2264;Sopot;2264011;Sopot;;35286;21466;20746;60,8343;58,7939
14;mazowieckie;1421;pruszkowski;1421021;Pruszków;;62623;38470;36812;61,4311;58,7835
14;mazowieckie;1432;warszawski zachodni;1432013;gm.m-w. Błonie;Warszawski;21610;13204;12679;61,1013;58,6719
22;pomorskie;2262;Gdynia;2262011;Gdynia;;244969;149539;143625;61,0441;58,6299
14;mazowieckie;1432;warszawski zachodni;1432022;gm.w Izabelin;Warszawski;10560;6448;6184;61,0606;58,5606
30;wielkopolskie;3024;szamotulski;3024011;Obrzycko;Poznański;2385;1457;1393;61,0901;58,4067
30;wielkopolskie;3021;poznański;3021163;gm.m-w. Swarzędz;;52206;31682;30473;60,6865;58,3707
30;wielkopolskie;3021;poznański;3021143;gm.m-w. Stęszew;Poznański;15125;9235;8816;61,0579;58,2876
14;mazowieckie;1408;legionowski;1408011;Legionowo;;53529;32382;31171;60,4943;58,232
12;małopolskie;1206;krakowski;1206172;gm.w Zielonki;Krakowski;23690;14237;13790;60,0971;58,2102
14;mazowieckie;1421;pruszkowski;1421033;gm.m-w. Brwinów;Warszawski;26812;16266;15577;60,6669;58,0971
30;wielkopolskie;3021;poznański;3021042;gm.w Czerwonak;Poznański;27780;16726;16123;60,2088;58,0382
4;kujawsko-pomorskie;403;bydgoski;403062;gm.w Osielsko;Bydgoski;15347;9106;8883;59,3341;57,881
24;śląskie;2401;będziński;2401042;gm.w Bobrowniki;Katowicki;12122;7280;7009;60,0561;57,8205
2;dolnośląskie;223;wrocławski;223052;gm.w Kobierzyce;Wrocławski;22154;13373;12799;60,3638;57,7729
24;śląskie;2469;Katowice;2469011;Katowice;;290553;173289;167514;59,6411;57,6535
30;wielkopolskie;3021;poznański;3021132;gm.w Rokietnica;Poznański;19326;11611;11106;60,0797;57,4666
30;wielkopolskie;3021;poznański;3021052;gm.w Dopiewo;Poznański;29328;17422;16852;59,404;57,4604
14;mazowieckie;1421;pruszkowski;1421052;gm.w Nadarzyn;Warszawski;14353;8593;8217;59,869;57,2494
32;zachodniopomorskie;3205;gryficki;3205072;gm.w Rewal;Szczeciński;3852;2288;2204;59,3977;57,217
10;łódzkie;1061;Łódź;1061011;Łódź;;672185;398611;383837;59,3008;57,1029
12;małopolskie;1206;krakowski;1206082;gm.w Michałowice;Krakowski;10909;6488;6226;59,4738;57,0721
4;kujawsko-pomorskie;401;aleksandrowski;401021;Ciechocinek;Włocławski;10534;6184;6011;58,7051;57,0628
14;mazowieckie;1432;warszawski zachodni;1432072;gm.w Stare Babice;Warszawski;19605;11605;11159;59,1941;56,9192
14;mazowieckie;1408;legionowski;1408022;gm.w Jabłonna;Warszawski;20096;11826;11394;58,8475;56,6979
