wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;&_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
10;łódzkie;1012;radomszczański;1012092;gm.w Ładzice;Piotrkowski;4766;2130;2054;44,6916;43,0969
26;świętokrzyskie;2605;konecki;2605083;gm.m-w. Stąporków;Kielecki;16475;7411;7099;44,9833;43,0895
28;warmińsko-mazurskie;2804;elbląski;2804032;gm.w Gronowo Elbląskie;Elbląski;5115;2272;2204;44,4184;43,089
6;lubelskie;619;włodawski;619072;gm.w Wola Uhruska;Chełmski;3817;1677;1644;43,935;43,0705
14;mazowieckie;1427;sierpecki;1427072;gm.w Zawidz;Płocki;6513;2942;2805;45,1712;43,0677
4;kujawsko-pomorskie;402;brodnicki;402082;gm.w Osiek;Toruński;4022;1794;1732;44,6047;43,0632
28;warmińsko-mazurskie;2814;olsztyński;2814102;gm.w Purda;Olsztyński;8743;3897;3765;44,5728;43,063
10;łódzkie;1003;łaski;1003012;gm.w Buczek;Sieradzki;5095;2264;2194;44,4357;43,0618
26;świętokrzyskie;2612;staszowski;2612062;gm.w Rytwiany;Tarnobrzeski;6340;2822;2730;44,511;43,0599
18;podkarpackie;1811;mielecki;1811011;Mielec;;60075;26826;25868;44,6542;43,0595
16;opolskie;1606;namysłowski;1606052;gm.w Wilków;Opolski;4357;1909;1876;43,8146;43,0571
6;lubelskie;609;lubelski;609052;gm.w Głusk;Lubelski;11981;5354;5158;44,6874;43,0515
14;mazowieckie;1407;kozienicki;1407032;gm.w Gniewoszów;Radomski;3842;1754;1654;45,6533;43,0505
14;mazowieckie;1434;wołomiński;1434052;gm.w Dąbrówka;Ostrołęcki;8188;3737;3524;45,64;43,0386
30;wielkopolskie;3009;kolski;3009043;gm.m-w. Dąbie;Koniński;6251;2783;2690;44,5209;43,0331
8;lubuskie;801;gorzowski;801073;gm.m-w. Witnica;Gorzowski;12778;5731;5496;44,8505;43,0114
14;mazowieckie;1429;sokołowski;1429042;gm.w Jabłonna Lacka;Siedlecki;4375;1946;1881;44,48;42,9943
6;lubelskie;601;bialski;601011;Międzyrzec Podlaski;Bialskopodlaski;16667;7383;7165;44,2971;42,9891
24;śląskie;2415;wodzisławski;2415062;gm.w Gorzyce;Katowicki;21370;9396;9184;43,9682;42,9761
6;lubelskie;609;lubelski;609132;gm.w Wojciechów;Lubelski;5957;2656;2559;44,5862;42,9579
6;lubelskie;614;puławski;614062;gm.w Kurów;Lubelski;7608;3378;3266;44,4006;42,9285
30;wielkopolskie;3017;ostrowski;3017033;gm.m-w. Odolanów;Kaliski;14674;6458;6295;44,0098;42,899
28;warmińsko-mazurskie;2815;ostródzki;2815092;gm.w Ostróda;Olsztyński;16094;7185;6904;44,644;42,898
10;łódzkie;1019;zduńskowolski;1019032;gm.w Zapolice;Sieradzki;5243;2321;2249;44,2685;42,8953
28;warmińsko-mazurskie;2814;olsztyński;2814033;gm.m-w. Dobre Miasto;Olsztyński;15723;7013;6744;44,6034;42,8926
2;dolnośląskie;208;kłodzki;208143;gm.m-w. Szczytna;Wałbrzyski;7185;3187;3081;44,3563;42,881
2;dolnośląskie;203;głogowski;203052;gm.w Pęcław;Legnicki;2210;981;947;44,3891;42,8507
18;podkarpackie;1861;Krosno;1861011;Krosno;;45944;20282;19685;44,145;42,8456
28;warmińsko-mazurskie;2814;olsztyński;2814063;gm.m-w. Jeziorany;Olsztyński;7601;3404;3254;44,7836;42,8102
14;mazowieckie;1429;sokołowski;1429032;gm.w Ceranów;Siedlecki;2126;949;910;44,6378;42,8034
10;łódzkie;1009;pajęczański;1009062;gm.w Siemkowice;Sieradzki;4745;2118;2031;44,6365;42,803
14;mazowieckie;1401;białobrzeski;1401032;gm.w Radzanów;Radomski;3883;1732;1662;44,6047;42,802
10;łódzkie;1014;sieradzki;1014093;gm.m-w. Warta;Sieradzki;12510;5522;5351;44,1407;42,7738
10;łódzkie;1015;skierniewicki;1015042;gm.w Kowiesy;Skierniewicki;2880;1269;1231;44,0625;42,7431
4;kujawsko-pomorskie;417;wąbrzeski;417022;gm.w Dębowa Łąka;Toruński;3154;1397;1348;44,293;42,7394
10;łódzkie;1012;radomszczański;1012122;gm.w Radomsko;Piotrkowski;5546;2462;2370;44,3924;42,7335
2;dolnośląskie;210;lubański;210062;gm.w Platerówka;Jeleniogórski;1629;713;696;43,7692;42,7256
14;mazowieckie;1413;mławski;1413052;gm.w Strzegowo;Ciechanowski;7415;3303;3167;44,5448;42,7107
2;dolnośląskie;211;lubiński;211032;gm.w Rudna;Legnicki;7793;3483;3328;44,694;42,705
6;lubelskie;617;świdnicki;617033;gm.m-w. Piaski;Lubelski;10467;4699;4466;44,8935;42,6674
14;mazowieckie;1420;płoński;1420032;gm.w Baboszewo;Ciechanowski;7913;3480;3376;43,9783;42,664
6;lubelskie;609;lubelski;609033;gm.m-w. Bychawa;Lubelski;11532;5074;4919;43,9993;42,6552
10;łódzkie;1018;wieruszowski;1018032;gm.w Galewice;Kaliski;6096;2671;2599;43,8156;42,6345
4;kujawsko-pomorskie;402;brodnicki;402042;gm.w Brzozie;Toruński;3828;1718;1632;44,8798;42,6332
22;pomorskie;2206;kościerski;2206082;gm.w Stara Kiszewa;Gdański;6826;3017;2910;44,1987;42,6311
26;świętokrzyskie;2604;kielecki;2604012;gm.w Bieliny;Kielecki;10260;4527;4371;44,1228;42,6023
32;zachodniopomorskie;3209;koszaliński;3209073;gm.m-w. Sianów;Koszaliński;13852;6094;5900;43,9936;42,5931
24;śląskie;2413;tarnogórski;2413082;gm.w Tworóg;Katowicki;8282;3611;3527;43,6006;42,5863
4;kujawsko-pomorskie;408;lipnowski;408073;gm.m-w. Skępe;Włocławski;7470;3305;3181;44,2436;42,5837
32;zachodniopomorskie;3208;kołobrzeski;3208052;gm.w Rymań;Koszaliński;3904;1733;1662;44,3904;42,5717
10;łódzkie;1016;tomaszowski;1016082;gm.w Rzeczyca;Piotrkowski;4609;2022;1962;43,8707;42,5689
28;warmińsko-mazurskie;2812;nowomiejski;2812022;gm.w Biskupiec;Toruński;9319;4119;3967;44,2;42,5689
22;pomorskie;2212;słupski;2212053;gm.m-w. Kępice;Słupski;8941;3919;3806;43,8318;42,5679
20;podlaskie;2011;sokólski;2011043;gm.m-w. Krynki;Białostocki;2958;1296;1259;43,8134;42,5625
2;dolnośląskie;206;karkonoski;206052;gm.w Janowice Wielkie;Jeleniogórski;4274;1879;1819;43,9635;42,5597
14;mazowieckie;1415;ostrołęcki;1415102;gm.w Rzekuń;Ostrołęcki;10963;4846;4665;44,2032;42,5522
22;pomorskie;2215;wejherowski;2215092;gm.w Szemud;Gdański;18620;8231;7923;44,2052;42,551
2;dolnośląskie;219;świdnicki;219032;gm.w Dobromierz;Wałbrzyski;5173;2254;2201;43,5724;42,5478
14;mazowieckie;1416;ostrowski;1416052;gm.w Małkinia Górna;Ostrołęcki;11546;5163;4911;44,7168;42,5342
14;mazowieckie;1433;węgrowski;1433072;gm.w Sadowne;Siedlecki;5789;2548;2461;44,0145;42,5117
12;małopolskie;1209;myślenicki;1209082;gm.w Tokarnia;Krakowski;8860;3881;3766;43,8036;42,5056
18;podkarpackie;1805;jasielski;1805011;Jasło;;34542;15045;14679;43,5557;42,4961
14;mazowieckie;1427;sierpecki;1427022;gm.w Gozdowo;Płocki;5933;2618;2521;44,1261;42,4912
2;dolnośląskie;214;oleśnicki;214053;gm.m-w. Międzybórz;Kaliski;5100;2233;2167;43,7843;42,4902
32;zachodniopomorskie;3218;łobeski;3218053;gm.m-w. Węgorzyno;Szczeciński;6856;3077;2913;44,8804;42,4883
22;pomorskie;2212;słupski;2212072;gm.w Potęgowo;Słupski;6821;2979;2898;43,6739;42,4864
6;lubelskie;604;hrubieszowski;604082;gm.w Werbkowice;Zamojski;9121;4027;3875;44,1509;42,4844
6;lubelskie;606;krasnostawski;606072;gm.w Łopiennik Górny;Chełmski;3837;1712;1630;44,6182;42,4811
14;mazowieckie;1404;gostyniński;1404022;gm.w Gostynin;Płocki;11957;5258;5079;43,9742;42,4772
26;świętokrzyskie;2604;kielecki;2604153;gm.m-w. Pierzchnica;Kielecki;4636;2075;1969;44,7584;42,472
20;podlaskie;2013;wysokomazowiecki;2013093;gm.m-w. Szepietowo;Łomżyński;6840;2999;2905;43,845;42,4708
16;opolskie;1601;brzeski;1601043;gm.m-w. Lewin Brzeski;Opolski;12844;5626;5454;43,8026;42,4634
28;warmińsko-mazurskie;2806;giżycki;2806062;gm.w Miłki;Suwalski;3703;1625;1572;43,8833;42,4521
28;warmińsko-mazurskie;2813;olecki;2813043;gm.m-w. Olecko;Suwalski;21957;9632;9321;43,8676;42,4512
14;mazowieckie;1404;gostyniński;1404043;gm.m-w. Sanniki;Płocki;5972;2631;2535;44,0556;42,4481
10;łódzkie;1009;pajęczański;1009032;gm.w Nowa Brzeźnica;Częstochowski;4535;1974;1925;43,5281;42,4476
26;świętokrzyskie;2603;kazimierski;2603053;gm.m-w. Skalbmierz;Kielecki;6386;2840;2710;44,4723;42,4366
16;opolskie;1606;namysłowski;1606042;gm.w Świerczów;Opolski;3259;1422;1383;43,633;42,4363
10;łódzkie;1016;tomaszowski;1016102;gm.w Ujazd;Piotrkowski;7706;3410;3270;44,2512;42,4345
30;wielkopolskie;3020;pleszewski;3020042;gm.w Gizałki;Kaliski;4591;2048;1948;44,609;42,4308
30;wielkopolskie;3004;gostyński;3004042;gm.w Pępowo;Leszczyński;5938;2584;2518;43,5163;42,4049
10;łódzkie;1015;skierniewicki;1015032;gm.w Godzianów;Skierniewicki;2665;1192;1130;44,728;42,4015
12;małopolskie;1201;bocheński;1201032;gm.w Drwinia;Krakowski;6494;2839;2753;43,7173;42,393
28;warmińsko-mazurskie;2813;olecki;2813032;gm.w Kowale Oleckie;Suwalski;4933;2163;2091;43,8476;42,388
24;śląskie;2415;wodzisławski;2415082;gm.w Marklowice;Katowicki;5417;2371;2296;43,7696;42,3851
6;lubelskie;609;lubelski;609102;gm.w Niedrzwica Duża;Lubelski;11893;5213;5040;43,8325;42,3779
28;warmińsko-mazurskie;2802;braniewski;2802022;gm.w Braniewo;Elbląski;6013;2637;2548;43,855;42,3749
20;podlaskie;2063;Suwałki;2063011;Suwałki;;69639;30462;29509;43,7427;42,3742
10;łódzkie;1007;opoczyński;1007012;gm.w Białaczów;Piotrkowski;5723;2503;2424;43,7358;42,3554
30;wielkopolskie;3010;koniński;3010062;gm.w Krzymów;Koniński;8154;3560;3453;43,6596;42,3473
24;śląskie;2404;częstochowski;2404142;gm.w Przyrów;Częstochowski;3737;1659;1582;44,3939;42,3334
10;łódzkie;1012;radomszczański;1012082;gm.w Lgota Wielka;Piotrkowski;4262;1865;1804;43,7588;42,3275
6;lubelskie;612;opolski;612053;gm.m-w. Opole Lubelskie;Lubelski;16980;7427;7187;43,7397;42,3263
6;lubelskie;612;opolski;612032;gm.w Karczmiska;Lubelski;5487;2413;2322;43,9767;42,3182
2;dolnośląskie;226;złotoryjski;226043;gm.m-w. Świerzawa;Jeleniogórski;7484;3308;3163;44,201;42,2635
26;świętokrzyskie;2604;kielecki;2604142;gm.w Piekoszów;Kielecki;16433;7178;6941;43,6804;42,2382
10;łódzkie;1004;łęczycki;1004042;gm.w Grabów;Koniński;5829;2563;2461;43,9698;42,2199
12;małopolskie;1201;bocheński;1201022;gm.w Bochnia;Tarnowski;20152;8769;8508;43,5143;42,2191
14;mazowieckie;1407;kozienicki;1407042;gm.w Grabów nad Pilicą;Radomski;3919;1699;1654;43,3529;42,2046
6;lubelskie;604;hrubieszowski;604042;gm.w Hrubieszów;Zamojski;9881;4317;4169;43,6899;42,1921
22;pomorskie;2212;słupski;2212022;gm.w Damnica;Słupski;6080;2654;2565;43,6513;42,1875
20;podlaskie;2062;Łomża;2062011;Łomża;;62573;27169;26394;43,4197;42,1811
28;warmińsko-mazurskie;2811;nidzicki;2811032;gm.w Kozłowo;Olsztyński;5924;2639;2498;44,5476;42,1675
6;lubelskie;618;tomaszowski;618063;gm.m-w. Łaszczów;Zamojski;5915;2603;2494;44,0068;42,164
2;dolnośląskie;211;lubiński;211043;gm.m-w. Ścinawa;Legnicki;9872;4348;4162;44,0438;42,1596
10;łódzkie;1013;rawski;1013023;gm.m-w. Biała Rawska;Skierniewicki;11239;4963;4738;44,1587;42,1568
14;mazowieckie;1429;sokołowski;1429062;gm.w Repki;Siedlecki;5091;2216;2146;43,5278;42,1528
6;lubelskie;607;kraśnicki;607011;Kraśnik;;33917;14886;14296;43,8895;42,15
26;świętokrzyskie;2610;skarżyski;2610042;gm.w Skarżysko Kościelne;Kielecki;5951;2591;2507;43,5389;42,1274
20;podlaskie;2001;augustowski;2001062;gm.w Płaska;Suwalski;2590;1116;1091;43,0888;42,1236
24;śląskie;2405;gliwicki;2405073;gm.m-w. Toszek;Katowicki;9361;4082;3943;43,6065;42,1216
14;mazowieckie;1416;ostrowski;1416112;gm.w Zaręby Kościelne;Łomżyński;3598;1562;1515;43,413;42,1067
10;łódzkie;1007;opoczyński;1007072;gm.w Sławno;Piotrkowski;7645;3357;3219;43,9111;42,106
6;lubelskie;620;zamojski;620072;gm.w Nielisz;Zamojski;5387;2353;2268;43,6792;42,1014
14;mazowieckie;1409;lipski;1409063;gm.m-w. Solec nad Wisłą;Radomski;4791;2069;2017;43,1851;42,0998
14;mazowieckie;1434;wołomiński;1434062;gm.w Jadów;Siedlecki;7433;3286;3129;44,2083;42,0961
12;małopolskie;1216;tarnowski;1216092;gm.w Tarnów;Tarnowski;26224;11404;11039;43,4869;42,095
16;opolskie;1605;krapkowicki;1605013;gm.m-w. Gogolin;Opolski;12628;5426;5312;42,968;42,0653
2;dolnośląskie;210;lubański;210042;gm.w Lubań;Jeleniogórski;6569;2856;2763;43,4769;42,0612
18;podkarpackie;1816;rzeszowski;1816092;gm.w Krasne;Rzeszowski;11809;5126;4967;43,4076;42,0611
12;małopolskie;1201;bocheński;1201042;gm.w Lipnica Murowana;Tarnowski;5642;2429;2373;43,0521;42,0596
14;mazowieckie;1403;garwoliński;1403042;gm.w Garwolin;Siedlecki;13371;5833;5618;43,6243;42,0163
14;mazowieckie;1433;węgrowski;1433042;gm.w Liw;Siedlecki;7325;3170;3077;43,2765;42,0068
32;zachodniopomorskie;3218;łobeski;3218013;gm.m-w. Dobra;Szczeciński;4353;1921;1828;44,1305;41,994
16;opolskie;1609;opolski;1609092;gm.w Popielów;Opolski;7969;3461;3346;43,4308;41,9877
6;lubelskie;614;puławski;614022;gm.w Baranów;Lubelski;3830;1686;1608;44,0209;41,9843
18;podkarpackie;1817;sanocki;1817011;Sanok;;36999;15975;15533;43,1768;41,9822
18;podkarpackie;1803;dębicki;1803011;Dębica;;45189;19578;18960;43,3247;41,9571
14;mazowieckie;1435;wyszkowski;1435032;gm.w Rząśnik;Ostrołęcki;6987;3044;2931;43,5666;41,9493
28;warmińsko-mazurskie;2807;iławski;2807032;gm.w Iława;Olsztyński;13073;5687;5484;43,5019;41,9491
22;pomorskie;2201;bytowski;2201082;gm.w Studzienice;Słupski;3788;1641;1589;43,321;41,9483
10;łódzkie;1018;wieruszowski;1018052;gm.w Łubnice;Kaliski;4015;1726;1684;42,9888;41,9427
30;wielkopolskie;3009;kolski;3009052;gm.w Grzegorzew;Koniński;5665;2430;2376;42,895;41,9417
32;zachodniopomorskie;3214;stargardzki;3214102;gm.w Stargard;Szczeciński;14133;6118;5927;43,2888;41,9373
10;łódzkie;1007;opoczyński;1007032;gm.w Mniszków;Piotrkowski;4750;2086;1991;43,9158;41,9158
6;lubelskie;601;bialski;601162;gm.w Terespol;Bialskopodlaski;6594;2829;2763;42,9026;41,9017
22;pomorskie;2214;tczewski;2214032;gm.w Morzeszczyn;Gdański;3649;1600;1528;43,8476;41,8745
14;mazowieckie;1416;ostrowski;1416022;gm.w Andrzejewo;Łomżyński;4022;1774;1684;44,1074;41,8697
6;lubelskie;615;radzyński;615011;Radzyń Podlaski;Bialskopodlaski;15428;6638;6459;43,0257;41,8654
30;wielkopolskie;3008;kępiński;3008052;gm.w Perzów;Kaliski;3765;1623;1576;43,1076;41,8592
4;kujawsko-pomorskie;402;brodnicki;402073;gm.m-w. Jabłonowo Pomorskie;Toruński;8845;3874;3702;43,7988;41,8542
4;kujawsko-pomorskie;414;świecki;414112;gm.w Warlubie;Bydgoski;6464;2811;2705;43,487;41,8472
24;śląskie;2411;raciborski;2411042;gm.w Krzyżanowice;Katowicki;11185;4782;4679;42,7537;41,8328
8;lubuskie;807;sulęciński;807032;gm.w Słońsk;Gorzowski;4774;2081;1997;43,5903;41,8307
30;wielkopolskie;3018;ostrzeszowski;3018022;gm.w Doruchów;Kaliski;5373;2339;2247;43,5325;41,8202
10;łódzkie;1005;łowicki;1005082;gm.w Łyszkowice;Skierniewicki;6631;2889;2772;43,5681;41,8036
4;kujawsko-pomorskie;408;lipnowski;408092;gm.w Wielgie;Włocławski;6712;2904;2804;43,2658;41,7759
6;lubelskie;601;bialski;601052;gm.w Janów Podlaski;Bialskopodlaski;5257;2254;2196;42,8762;41,7729
12;małopolskie;1211;nowotarski;1211011;Nowy Targ;;33257;14262;13889;42,8842;41,7626
14;mazowieckie;1402;ciechanowski;1402062;gm.w Ojrzeń;Ciechanowski;4279;1873;1787;43,7719;41,7621
12;małopolskie;1209;myślenicki;1209042;gm.w Pcim;Krakowski;11147;4789;4654;42,9622;41,7511
16;opolskie;1610;prudnicki;1610032;gm.w Lubrza;Opolski;4283;1826;1788;42,6337;41,7464
24;śląskie;2411;raciborski;2411033;gm.m-w. Krzanowice;Katowicki;5676;2416;2369;42,5652;41,7371
6;lubelskie;609;lubelski;609142;gm.w Wólka;Lubelski;12746;5489;5319;43,0645;41,7307
28;warmińsko-mazurskie;2817;szczycieński;2817022;gm.w Dźwierzuty;Olsztyński;6463;2784;2697;43,076;41,7298
2;dolnośląskie;202;dzierżoniowski;202073;gm.m-w. Niemcza;Wałbrzyski;5411;2336;2257;43,1713;41,7113
14;mazowieckie;1433;węgrowski;1433053;gm.m-w. Łochów;Siedlecki;17873;7867;7454;44,0161;41,7054
6;lubelskie;617;świdnicki;617022;gm.w Mełgiew;Lubelski;10022;4332;4179;43,2249;41,6983
24;śląskie;2406;kłobucki;2406052;gm.w Opatów;Częstochowski;6805;2943;2837;43,2476;41,6899
20;podlaskie;2002;białostocki;2002032;gm.w Dobrzyniewo Duże;Białostocki;9619;4145;4010;43,0918;41,6883
14;mazowieckie;1433;węgrowski;1433082;gm.w Stoczek;Siedlecki;4923;2147;2052;43,6116;41,6819
6;lubelskie;606;krasnostawski;606022;gm.w Fajsławice;Lubelski;4549;1945;1896;42,7566;41,6795
32;zachodniopomorskie;3203;drawski;3203013;gm.m-w. Czaplinek;Koszaliński;11740;5058;4893;43,0835;41,678
8;lubuskie;812;wschowski;812023;gm.m-w. Szlichtyngowa;Leszczyński;5019;2157;2091;42,9767;41,6617
14;mazowieckie;1419;płocki;1419142;gm.w Staroźreby;Płocki;7154;3108;2980;43,4442;41,655
14;mazowieckie;1413;mławski;1413092;gm.w Wieczfnia Kościelna;Ciechanowski;3996;1736;1664;43,4434;41,6416
22;pomorskie;2208;lęborski;2208052;gm.w Wicko;Słupski;6034;2620;2512;43,4206;41,6308
10;łódzkie;1016;tomaszowski;1016062;gm.w Lubochnia;Piotrkowski;7123;3102;2965;43,5491;41,6257
2;dolnośląskie;224;ząbkowicki;224022;gm.w Ciepłowody;Wałbrzyski;2924;1269;1216;43,3995;41,5869
16;opolskie;1603;kędzierzyńsko-kozielski;1603052;gm.w Polska Cerekiew;Opolski;3956;1671;1645;42,2396;41,5824
2;dolnośląskie;209;legnicki;209022;gm.w Chojnów;Legnicki;9517;4051;3957;42,5659;41,5782
14;mazowieckie;1413;mławski;1413072;gm.w Szreńsk;Ciechanowski;4070;1786;1692;43,8821;41,5725
24;śląskie;2417;żywiecki;2417042;gm.w Jeleśnia;Bielski;13210;5750;5491;43,5276;41,567
30;wielkopolskie;3018;ostrzeszowski;3018033;gm.m-w. Grabów nad Prosną;Kaliski;7777;3363;3231;43,2429;41,5456
28;warmińsko-mazurskie;2809;lidzbarski;2809022;gm.w Kiwity;Olsztyński;3252;1409;1351;43,3272;41,5437
2;dolnośląskie;224;ząbkowicki;224073;gm.m-w. Złoty Stok;Wałbrzyski;4410;1880;1832;42,6304;41,542
14;mazowieckie;1427;sierpecki;1427052;gm.w Sierpc;Płocki;7004;3052;2909;43,5751;41,5334
26;świętokrzyskie;2605;konecki;2605022;gm.w Gowarczów;Radomski;4558;1967;1893;43,1549;41,5314
4;kujawsko-pomorskie;404;chełmiński;404022;gm.w Chełmno;Toruński;6157;2632;2557;42,7481;41,53
10;łódzkie;1020;zgierski;1020052;gm.w Głowno;Łódzki;4826;2104;2004;43,5972;41,5251
14;mazowieckie;1403;garwoliński;1403092;gm.w Parysów;Siedlecki;4143;1799;1720;43,4226;41,5158
26;świętokrzyskie;2610;skarżyski;2610022;gm.w Bliżyn;Kielecki;7995;3411;3317;42,6642;41,4884
22;pomorskie;2203;człuchowski;2203032;gm.w Człuchów;Słupski;11215;4812;4649;42,9068;41,4534
6;lubelskie;602;biłgorajski;602011;Biłgoraj;Zamojski;26114;11163;10825;42,7472;41,4529
22;pomorskie;2207;kwidzyński;2207043;gm.m-w. Prabuty;Elbląski;12998;5585;5388;42,9681;41,4525
26;świętokrzyskie;2612;staszowski;2612043;gm.m-w. Osiek;Tarnobrzeski;7622;3285;3158;43,0989;41,4327
14;mazowieckie;1415;ostrołęcki;1415112;gm.w Troszyn;Ostrołęcki;4725;2041;1956;43,1958;41,3968
6;lubelskie;603;chełmski;603022;gm.w Białopole;Chełmski;2836;1200;1174;42,3131;41,3963
6;lubelskie;605;janowski;605053;gm.m-w. Janów Lubelski;Tarnobrzeski;15643;6686;6474;42,7412;41,3859
22;pomorskie;2208;lęborski;2208032;gm.w Cewice;Słupski;7621;3272;3153;42,934;41,3725
16;opolskie;1605;krapkowicki;1605053;gm.m-w. Zdzieszowice;Opolski;15516;6651;6419;42,8654;41,3702
2;dolnośląskie;216;polkowicki;216013;gm.m-w. Chocianów;Legnicki;12721;5447;5261;42,819;41,3568
20;podlaskie;2002;białostocki;2002133;gm.m-w. Wasilków;Białostocki;18067;7766;7471;42,9844;41,3516
16;opolskie;1609;opolski;1609032;gm.w Dobrzeń Wielki;Opolski;9523;4030;3937;42,3186;41,342
20;podlaskie;2002;białostocki;2002052;gm.w Juchnowiec Kościelny;Białostocki;16932;7246;7000;42,7947;41,3418
20;podlaskie;2013;wysokomazowiecki;2013042;gm.w Klukowo;Łomżyński;4255;1803;1759;42,3737;41,3396
20;podlaskie;2011;sokólski;2011102;gm.w Szudziałowo;Białostocki;2812;1202;1162;42,7454;41,3229
32;zachodniopomorskie;3201;białogardzki;3201043;gm.m-w. Tychowo;Koszaliński;6718;2893;2776;43,0634;41,3218
32;zachodniopomorskie;3210;myśliborski;3210022;gm.w Boleszkowice;Gorzowski;2846;1216;1176;42,7266;41,3212
20;podlaskie;2001;augustowski;2001011;Augustów;Suwalski;29946;12769;12374;42,6401;41,321
22;pomorskie;2205;kartuski;2205072;gm.w Sulęczyno;Gdański;5616;2381;2320;42,3967;41,3105
16;opolskie;1609;opolski;1609052;gm.w Łubniany;Opolski;9938;4239;4105;42,6545;41,3061
26;świętokrzyskie;2604;kielecki;2604162;gm.w Raków;Kielecki;5544;2373;2290;42,803;41,3059
18;podkarpackie;1808;leżajski;1808011;Leżajsk;Rzeszowski;13585;5784;5610;42,5764;41,2955
32;zachodniopomorskie;3213;sławieński;3213032;gm.w Darłowo;Koszaliński;7965;3424;3289;42,9881;41,2932
14;mazowieckie;1401;białobrzeski;1401042;gm.w Stara Błotnica;Radomski;5294;2297;2186;43,3887;41,292
26;świętokrzyskie;2607;ostrowiecki;2607043;gm.m-w. Ćmielów;Tarnobrzeski;7284;3123;3007;42,8748;41,2823
14;mazowieckie;1420;płoński;1420052;gm.w Dzierzążnia;Ciechanowski;3586;1538;1480;42,889;41,2716
20;podlaskie;2003;bielski;2003021;Brańsk;Białostocki;3694;1575;1524;42,6367;41,2561
30;wielkopolskie;3009;kolski;3009072;gm.w Koło;Koniński;7855;3352;3240;42,6735;41,2476
22;pomorskie;2213;starogardzki;2213122;gm.w Starogard Gdański;Gdański;16865;7215;6956;42,7809;41,2452
6;lubelskie;603;chełmski;603072;gm.w Leśniowice;Chełmski;3544;1510;1461;42,6072;41,2246
10;łódzkie;1007;opoczyński;1007052;gm.w Paradyż;Piotrkowski;4327;1845;1783;42,6392;41,2064
24;śląskie;2403;cieszyński;2403042;gm.w Brenna;Bielski;11373;4799;4686;42,1964;41,2028
32;zachodniopomorskie;3210;myśliborski;3210033;gm.m-w. Dębno;Gorzowski;20386;8777;8398;43,0541;41,1949
16;opolskie;1607;nyski;1607022;gm.w Kamiennik;Opolski;3407;1455;1403;42,7062;41,1799
22;pomorskie;2215;wejherowski;2215052;gm.w Gniewino;Gdański;7456;3164;3070;42,4356;41,1749
26;świętokrzyskie;2606;opatowski;2606082;gm.w Wojciechowice;Tarnobrzeski;3988;1709;1642;42,8536;41,1735
6;lubelskie;601;bialski;601182;gm.w Wisznice;Bialskopodlaski;4871;2080;2005;42,7017;41,162
14;mazowieckie;1434;wołomiński;1434102;gm.w Strachówka;Siedlecki;2731;1176;1124;43,0611;41,1571
14;mazowieckie;1435;wyszkowski;1435012;gm.w Brańszczyk;Ostrołęcki;8110;3458;3337;42,6387;41,1467
32;zachodniopomorskie;3214;stargardzki;3214082;gm.w Marianowo;Szczeciński;3089;1309;1271;42,3762;41,146
6;lubelskie;619;włodawski;619062;gm.w Włodawa;Chełmski;6023;2570;2478;42,6698;41,1423
28;warmińsko-mazurskie;2815;ostródzki;2815042;gm.w Łukta;Olsztyński;4434;1926;1823;43,4371;41,1141
6;lubelskie;618;tomaszowski;618032;gm.w Jarczów;Zamojski;3333;1428;1370;42,8443;41,1041
28;warmińsko-mazurskie;2815;ostródzki;2815032;gm.w Grunwald;Olsztyński;5566;2408;2287;43,2627;41,0888
6;lubelskie;620;zamojski;620153;gm.m-w. Zwierzyniec;Zamojski;6599;2808;2711;42,5519;41,082
6;lubelskie;601;bialski;601082;gm.w Leśna Podlaska;Bialskopodlaski;4246;1793;1744;42,228;41,074
32;zachodniopomorskie;3215;szczecinecki;3215023;gm.m-w. Barwice;Koszaliński;8457;3619;3473;42,793;41,0666
10;łódzkie;1013;rawski;1013052;gm.w Regnów;Skierniewicki;1819;767;747;42,166;41,0665
