wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;&_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
8;lubuskie;805;słubicki;805043;gm.m-w. Rzepin;Gorzowski;9678;5387;5226;55,6623;53,9988
10;łódzkie;1017;wieluński;1017093;gm.m-w. Wieluń;;31137;17250;16809;55,4003;53,984
30;wielkopolskie;3030;wrzesiński;3030023;gm.m-w. Miłosław;Poznański;10144;5618;5476;55,3825;53,9826
30;wielkopolskie;3019;pilski;3019073;gm.m-w. Ujście;Pilski;7946;4444;4289;55,9275;53,9768
14;mazowieckie;1417;otwocki;1417082;gm.w Wiązowna;Warszawski;13330;7414;7195;55,6189;53,976
24;śląskie;2402;bielski;2402072;gm.w Kozy;Bielski;13091;7225;7064;55,1906;53,9607
6;lubelskie;614;puławski;614011;Puławy;;46965;26080;25336;55,5307;53,9466
30;wielkopolskie;3022;rawicki;3022033;gm.m-w. Miejska Górka;Leszczyński;9233;5072;4975;54,9334;53,8828
8;lubuskie;802;krośnieński;802063;gm.m-w. Krosno Odrzańskie;Zielonogórski;17589;9796;9477;55,6939;53,8803
8;lubuskie;806;strzelecko-drezdenecki;806043;gm.m-w. Strzelce Krajeńskie;Gorzowski;16809;9234;9056;54,9349;53,8759
12;małopolskie;1206;krakowski;1206042;gm.w Jerzmanowice-Przeginia;Krakowski;10955;6030;5902;55,0434;53,8749
10;łódzkie;1062;Piotrków Trybunalski;1062011;Piotrków Trybunalski;;72250;40006;38920;55,3716;53,8685
30;wielkopolskie;3015;nowotomyski;3015053;gm.m-w. Opalenica;Poznański;16357;9103;8805;55,652;53,8302
24;śląskie;2402;bielski;2402062;gm.w Jaworze;Bielski;7443;4121;4005;55,3675;53,8089
4;kujawsko-pomorskie;404;chełmiński;404032;gm.w Kijewo Królewskie;Toruński;4521;2501;2432;55,3196;53,7934
14;mazowieckie;1432;warszawski zachodni;1432032;gm.w Kampinos;Warszawski;4348;2396;2338;55,1058;53,7718
14;mazowieckie;1417;otwocki;1417032;gm.w Celestynów;Warszawski;11701;6470;6291;55,2944;53,7646
10;łódzkie;1021;brzeziński;1021052;gm.w Rogów;Skierniewicki;4656;2560;2501;54,9828;53,7156
28;warmińsko-mazurskie;2812;nowomiejski;2812011;Nowe Miasto Lubawskie;Toruński;10709;5900;5752;55,0938;53,7118
32;zachodniopomorskie;3206;gryfiński;3206063;gm.m-w. Moryń;Szczeciński;4244;2338;2279;55,0895;53,6993
30;wielkopolskie;3017;ostrowski;3017011;Ostrów Wielkopolski;;71560;39337;38427;54,9707;53,699
28;warmińsko-mazurskie;2801;bartoszycki;2801021;Górowo Iławeckie;Olsztyński;3887;2182;2087;56,1358;53,6918
24;śląskie;2403;cieszyński;2403011;Cieszyn;;33981;18687;18244;54,9925;53,6888
30;wielkopolskie;3008;kępiński;3008033;gm.m-w. Kępno;Kaliski;24375;13367;13083;54,839;53,6738
4;kujawsko-pomorskie;411;radziejowski;411053;gm.m-w. Piotrków Kujawski;Włocławski;9192;5067;4933;55,124;53,6662
6;lubelskie;663;Lublin;663011;Lublin;;338586;187147;181667;55,2731;53,6546
14;mazowieckie;1412;miński;1412073;gm.m-w. Halinów;Warszawski;16438;9028;8814;54,9215;53,6197
32;zachodniopomorskie;3208;kołobrzeski;3208042;gm.w Kołobrzeg;Koszaliński;10964;6046;5877;55,1441;53,6027
30;wielkopolskie;3008;kępiński;3008012;gm.w Baranów;Kaliski;8020;4416;4298;55,0623;53,591
10;łódzkie;1004;łęczycki;1004082;gm.w Witonia;Płocki;3201;1757;1715;54,8891;53,577
12;małopolskie;1213;oświęcimski;1213023;gm.m-w. Brzeszcze;Katowicki;21103;11602;11301;54,978;53,5516
32;zachodniopomorskie;3206;gryfiński;3206043;gm.m-w. Gryfino;;31626;17462;16930;55,2141;53,5319
32;zachodniopomorskie;3208;kołobrzeski;3208022;gm.w Dygowo;Koszaliński;5609;3092;3002;55,1257;53,5211
14;mazowieckie;1401;białobrzeski;1401013;gm.m-w. Białobrzegi;Radomski;10236;5651;5478;55,2071;53,517
2;dolnośląskie;203;głogowski;203011;Głogów;;66120;36360;35364;54,9909;53,4846
24;śląskie;2470;Mysłowice;2470011;Mysłowice;;74559;40882;39866;54,8317;53,4691
32;zachodniopomorskie;3214;stargardzki;3214011;Stargard;;67579;37105;36117;54,9061;53,4441
4;kujawsko-pomorskie;462;Grudziądz;462011;Grudziądz;;93564;51536;49987;55,081;53,4255
10;łódzkie;1005;łowicki;1005102;gm.w Zduny;Skierniewicki;5672;3094;3028;54,5487;53,385
32;zachodniopomorskie;3214;stargardzki;3214053;gm.m-w. Ińsko;Szczeciński;3318;1809;1771;54,5208;53,3755
30;wielkopolskie;3029;wolsztyński;3029033;gm.m-w. Wolsztyn;;30517;16733;16286;54,8317;53,367
4;kujawsko-pomorskie;413;sępoleński;413023;gm.m-w. Sępólno Krajeńskie;Bydgoski;15761;8574;8409;54,4001;53,3532
12;małopolskie;1206;krakowski;1206022;gm.w Igołomia-Wawrzeńczyce;Krakowski;7728;4234;4121;54,7878;53,3256
28;warmińsko-mazurskie;2803;działdowski;2803052;gm.w Płośnica;Ciechanowski;5540;3035;2953;54,7834;53,3032
24;śląskie;2404;częstochowski;2404072;gm.w Konopiska;Częstochowski;10728;5882;5718;54,8285;53,2998
24;śląskie;2416;zawierciański;2416042;gm.w Kroczyce;Częstochowski;6239;3398;3324;54,4639;53,2778
12;małopolskie;1206;krakowski;1206063;gm.m-w. Krzeszowice;;32104;17514;17102;54,5539;53,2706
24;śląskie;2417;żywiecki;2417011;Żywiec;;30733;16971;16370;55,2208;53,2652
14;mazowieckie;1403;garwoliński;1403021;Łaskarzew;Siedlecki;4809;2629;2559;54,6683;53,2127
22;pomorskie;2211;pucki;2211011;Hel;Gdański;3212;1851;1709;57,6276;53,2067
32;zachodniopomorskie;3217;wałecki;3217011;Wałcz;Pilski;24949;13692;13272;54,88;53,1965
2;dolnośląskie;220;trzebnicki;220033;gm.m-w. Trzebnica;Wrocławski;24442;13419;13002;54,9014;53,1953
8;lubuskie;808;świebodziński;808012;gm.w Lubrza;Zielonogórski;3602;1974;1916;54,8029;53,1927
8;lubuskie;811;żarski;811021;Żary;;37052;20242;19707;54,6313;53,1874
14;mazowieckie;1422;przasnyski;1422011;Przasnysz;Ostrołęcki;17055;9329;9069;54,6995;53,175
14;mazowieckie;1414;nowodworski;1414022;gm.w Czosnów;Warszawski;9971;5485;5302;55,0095;53,1742
4;kujawsko-pomorskie;401;aleksandrowski;401092;gm.w Zakrzewo;Włocławski;3480;1910;1850;54,8851;53,1609
14;mazowieckie;1437;żuromiński;1437063;gm.m-w. Żuromin;Ciechanowski;14189;7755;7542;54,655;53,1539
28;warmińsko-mazurskie;2861;Elbląg;2861011;Elbląg;;118582;64755;63031;54,6078;53,1539
32;zachodniopomorskie;3206;gryfiński;3206023;gm.m-w. Cedynia;Szczeciński;4168;2281;2215;54,7265;53,143
24;śląskie;2416;zawierciański;2416092;gm.w Włodowice;Częstochowski;5203;2825;2765;54,2956;53,1424
2;dolnośląskie;207;kamiennogórski;207011;Kamienna Góra;Jeleniogórski;18585;10133;9874;54,5225;53,1289
12;małopolskie;1208;miechowski;1208032;gm.w Kozłów;Kielecki;4557;2525;2421;55,4093;53,1271
2;dolnośląskie;210;lubański;210011;Lubań;Jeleniogórski;20723;11291;11009;54,4854;53,1245
12;małopolskie;1203;chrzanowski;1203013;gm.m-w. Alwernia;Krakowski;12490;6768;6633;54,1873;53,1065
30;wielkopolskie;3005;grodziski;3005023;gm.m-w. Grodzisk Wielkopolski;Poznański;20095;11080;10667;55,1381;53,0829
30;wielkopolskie;3003;gnieźnieński;3003042;gm.w Kiszkowo;Poznański;5470;2988;2903;54,6252;53,0713
4;kujawsko-pomorskie;415;toruński;415082;gm.w Wielka Nieszawka;Toruński;5278;2881;2801;54,5851;53,0693
4;kujawsko-pomorskie;415;toruński;415092;gm.w Zławieś Wielka;Toruński;14675;8005;7784;54,5486;53,0426
12;małopolskie;1215;suski;1215011;Jordanów;Nowosądecki;5152;2809;2732;54,5225;53,028
8;lubuskie;809;zielonogórski;809092;gm.w Zabór;Zielonogórski;4409;2403;2338;54,5022;53,0279
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002083;gm.m-w. Wieleń;Pilski;12155;6592;6443;54,2328;53,007
8;lubuskie;809;zielonogórski;809033;gm.m-w. Czerwieńsk;Zielonogórski;10041;5494;5322;54,7157;53,0027
8;lubuskie;808;świebodziński;808053;gm.m-w. Świebodzin;Zielonogórski;29837;16298;15812;54,6235;52,9946
22;pomorskie;2203;człuchowski;2203023;gm.m-w. Czarne;Słupski;8949;4904;4742;54,7994;52,9892
30;wielkopolskie;3003;gnieźnieński;3003062;gm.w Łubowo;Poznański;6783;3692;3594;54,4302;52,9854
24;śląskie;2416;zawierciański;2416063;gm.m-w. Ogrodzieniec;Katowicki;9018;4925;4778;54,613;52,9829
32;zachodniopomorskie;3214;stargardzki;3214033;gm.m-w. Dobrzany;Szczeciński;4762;2600;2523;54,5989;52,9819
24;śląskie;2402;bielski;2402102;gm.w Wilkowice;Bielski;13382;7279;7090;54,394;52,9816
6;lubelskie;616;rycki;616011;Dęblin;Lubelski;15887;8672;8416;54,5855;52,9741
30;wielkopolskie;3014;międzychodzki;3014033;gm.m-w. Międzychód;Gorzowski;18309;9878;9698;53,9516;52,9685
28;warmińsko-mazurskie;2806;giżycki;2806011;Giżycko;Suwalski;28964;15796;15339;54,5367;52,9588
30;wielkopolskie;3003;gnieźnieński;3003103;gm.m-w. Witkowo;Koniński;13512;7372;7155;54,5589;52,9529
30;wielkopolskie;3001;chodzieski;3001023;gm.m-w. Budzyń;Pilski;8494;4640;4496;54,6268;52,9315
14;mazowieckie;1414;nowodworski;1414063;gm.m-w. Zakroczym;Warszawski;5986;3284;3168;54,8613;52,9235
30;wielkopolskie;3030;wrzesiński;3030043;gm.m-w. Pyzdry;Koniński;6863;3703;3632;53,956;52,9215
28;warmińsko-mazurskie;2817;szczycieński;2817011;Szczytno;Olsztyński;22813;12454;12070;54,5917;52,9084
14;mazowieckie;1405;grodziski;1405062;gm.w Żabia Wola;Skierniewicki;9226;5062;4880;54,8667;52,894
8;lubuskie;801;gorzowski;801011;Kostrzyn nad Odrą;Gorzowski;17704;9729;9364;54,9537;52,892
4;kujawsko-pomorskie;415;toruński;415042;gm.w Lubicz;Toruński;20389;11073;10784;54,3087;52,8913
2;dolnośląskie;215;oławski;215033;gm.m-w. Jelcz-Laskowice;Wrocławski;23296;12670;12312;54,387;52,8503
4;kujawsko-pomorskie;415;toruński;415062;gm.w Łysomice;Toruński;10287;5559;5436;54,0391;52,8434
10;łódzkie;1020;zgierski;1020092;gm.w Zgierz;Łódzki;14682;7998;7756;54,4749;52,8266
14;mazowieckie;1420;płoński;1420021;Raciąż;Ciechanowski;4390;2382;2319;54,2597;52,8246
14;mazowieckie;1434;wołomiński;1434011;Kobyłka;Warszawski;25149;13704;13279;54,4912;52,8013
12;małopolskie;1212;olkuski;1212011;Bukowno;Katowicki;9976;5408;5266;54,2101;52,7867
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405022;gm.w Ciechocin;Toruński;4003;2187;2113;54,634;52,7854
30;wielkopolskie;3020;pleszewski;3020063;gm.m-w. Pleszew;Kaliski;29596;15986;15620;54,0141;52,7774
28;warmińsko-mazurskie;2819;węgorzewski;2819033;gm.m-w. Węgorzewo;Suwalski;16443;8891;8675;54,0716;52,758
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405011;Golub-Dobrzyń;Toruński;12412;6759;6548;54,4554;52,7554
8;lubuskie;809;zielonogórski;809063;gm.m-w. Sulechów;Zielonogórski;26540;14411;14000;54,2992;52,7506
4;kujawsko-pomorskie;403;bydgoski;403043;gm.m-w. Koronowo;Bydgoski;24109;13211;12716;54,797;52,7438
30;wielkopolskie;3001;chodzieski;3001043;gm.m-w. Margonin;Pilski;6452;3514;3403;54,4637;52,7433
8;lubuskie;804;nowosolski;804011;Nowa Sól;;38191;20745;20143;54,3191;52,7428
10;łódzkie;1006;łódzki wschodni;1006082;gm.w Nowosolna;Łódzki;5159;2810;2721;54,4679;52,7428
24;śląskie;2410;pszczyński;2410012;gm.w Goczałkowice-Zdrój;Katowicki;6735;3638;3551;54,0163;52,7246
8;lubuskie;801;gorzowski;801042;gm.w Kłodawa;Gorzowski;8769;4784;4623;54,5558;52,7198
24;śląskie;2408;mikołowski;2408052;gm.w Wyry;Katowicki;8600;4618;4533;53,6977;52,7093
24;śląskie;2408;mikołowski;2408011;Łaziska Górne;Katowicki;22130;11895;11664;53,7506;52,7067
22;pomorskie;2206;kościerski;2206011;Kościerzyna;Gdański;23778;12854;12527;54,0584;52,6832
12;małopolskie;1201;bocheński;1201011;Bochnia;Tarnowski;29554;15979;15569;54,0671;52,6798
2;dolnośląskie;221;wałbrzyski;221063;gm.m-w. Mieroszów;Wałbrzyski;6586;3556;3469;53,9933;52,6723
10;łódzkie;1020;zgierski;1020083;gm.m-w. Stryków;Łódzki;12681;6937;6679;54,7039;52,6693
24;śląskie;2404;częstochowski;2404013;gm.m-w. Blachownia;Częstochowski;12831;6947;6757;54,1423;52,6615
6;lubelskie;616;rycki;616052;gm.w Stężyca;Lubelski;5105;2791;2688;54,6719;52,6543
28;warmińsko-mazurskie;2814;olsztyński;2814112;gm.w Stawiguda;Olsztyński;11204;6122;5897;54,6412;52,633
32;zachodniopomorskie;3216;świdwiński;3216042;gm.w Rąbino;Koszaliński;3501;1893;1842;54,0703;52,6135
4;kujawsko-pomorskie;415;toruński;415011;Chełmża;Toruński;14362;7746;7556;53,934;52,6111
10;łódzkie;1006;łódzki wschodni;1006022;gm.w Andrespol;Łódzki;14307;7725;7526;53,9945;52,6036
4;kujawsko-pomorskie;418;włocławski;418123;gm.m-w. Lubraniec;Włocławski;9318;5067;4900;54,3786;52,5864
30;wielkopolskie;3015;nowotomyski;3015032;gm.w Miedzichowo;Gorzowski;3737;2055;1965;54,9906;52,5823
24;śląskie;2463;Chorzów;2463011;Chorzów;;106846;57775;56164;54,0732;52,5654
30;wielkopolskie;3019;pilski;3019032;gm.w Kaczory;Pilski;7883;4284;4143;54,3448;52,5561
28;warmińsko-mazurskie;2802;braniewski;2802011;Braniewo;Elbląski;16974;9149;8919;53,9001;52,5451
10;łódzkie;1012;radomszczański;1012011;Radomsko;;45353;24702;23827;54,4661;52,5368
4;kujawsko-pomorskie;411;radziejowski;411032;gm.w Dobre;Włocławski;5296;2871;2781;54,2107;52,5113
2;dolnośląskie;226;złotoryjski;226021;Złotoryja;Legnicki;15273;8192;8018;53,6371;52,4979
12;małopolskie;1203;chrzanowski;1203053;gm.m-w. Trzebinia;;33633;18076;17652;53,7448;52,4842
24;śląskie;2409;myszkowski;2409042;gm.w Poraj;Częstochowski;10822;5808;5678;53,6685;52,4672
22;pomorskie;2210;nowodworski;2210052;gm.w Sztutowo;Elbląski;3622;1955;1900;53,9757;52,4572
32;zachodniopomorskie;3211;policki;3211022;gm.w Kołbaskowo;Szczeciński;13782;7450;7225;54,056;52,4235
10;łódzkie;1011;poddębicki;1011033;gm.m-w. Poddębice;Sieradzki;15371;8306;8058;54,0368;52,4234
10;łódzkie;1006;łódzki wschodni;1006073;gm.m-w. Koluszki;Piotrkowski;23293;12478;12210;53,5697;52,4192
4;kujawsko-pomorskie;407;inowrocławski;407022;gm.w Dąbrowa Biskupia;Bydgoski;5094;2740;2670;53,7888;52,4146
26;świętokrzyskie;2602;jędrzejowski;2602042;gm.w Nagłowice;Kielecki;4867;2602;2551;53,4621;52,4142
30;wielkopolskie;3023;słupecki;3023052;gm.w Powidz;Koniński;2320;1238;1216;53,3621;52,4138
4;kujawsko-pomorskie;411;radziejowski;411062;gm.w Radziejów;Włocławski;4360;2358;2285;54,0826;52,4083
12;małopolskie;1208;miechowski;1208012;gm.w Charsznica;Kielecki;7377;4008;3866;54,331;52,4061
32;zachodniopomorskie;3202;choszczeński;3202042;gm.w Krzęcin;Gorzowski;3622;1927;1897;53,2027;52,3744
30;wielkopolskie;3026;śremski;3026043;gm.m-w. Śrem;;42211;22570;22102;53,4695;52,3608
24;śląskie;2410;pszczyński;2410053;gm.m-w. Pszczyna;;52823;28364;27652;53,6963;52,3484
22;pomorskie;2204;gdański;2204062;gm.w Pszczółki;Gdański;9927;5331;5195;53,702;52,332
26;świętokrzyskie;2608;pińczowski;2608043;gm.m-w. Pińczów;Kielecki;20379;10968;10663;53,8201;52,3235
8;lubuskie;803;międzyrzecki;803053;gm.m-w. Skwierzyna;Gorzowski;11948;6482;6250;54,2518;52,31
30;wielkopolskie;3005;grodziski;3005032;gm.w Kamieniec;Poznański;6621;3542;3463;53,4965;52,3033
12;małopolskie;1203;chrzanowski;1203043;gm.m-w. Libiąż;Katowicki;22136;11797;11571;53,2933;52,2723
22;pomorskie;2215;wejherowski;2215011;Reda;Gdański;26707;14418;13959;53,9858;52,2672
32;zachodniopomorskie;3215;szczecinecki;3215011;Szczecinek;;39827;21425;20814;53,7952;52,261
30;wielkopolskie;3024;szamotulski;3024022;gm.w Duszniki;Poznański;9179;4967;4797;54,1126;52,2606
10;łódzkie;1018;wieruszowski;1018073;gm.m-w. Wieruszów;Kaliski;14184;7556;7412;53,2713;52,2561
24;śląskie;2416;zawierciański;2416032;gm.w Irządze;Częstochowski;2579;1374;1347;53,2765;52,2295
32;zachodniopomorskie;3214;stargardzki;3214023;gm.m-w. Chociwel;Szczeciński;5733;3087;2994;53,8462;52,224
12;małopolskie;1219;wielicki;1219043;gm.m-w. Niepołomice;Krakowski;29638;15916;15475;53,7013;52,2134
30;wielkopolskie;3010;koniński;3010032;gm.w Kazimierz Biskupi;Koniński;11496;6145;6000;53,4534;52,1921
28;warmińsko-mazurskie;2804;elbląski;2804093;gm.m-w. Tolkmicko;Elbląski;6528;3513;3407;53,8143;52,1906
8;lubuskie;811;żarski;811092;gm.w Tuplice;Zielonogórski;3022;1613;1577;53,3752;52,184
2;dolnośląskie;217;strzeliński;217043;gm.m-w. Strzelin;Wrocławski;22026;11817;11494;53,6502;52,1838
28;warmińsko-mazurskie;2814;olsztyński;2814042;gm.w Dywity;Olsztyński;12274;6573;6405;53,5522;52,1835
8;lubuskie;806;strzelecko-drezdenecki;806013;gm.m-w. Dobiegniew;Gorzowski;6462;3458;3372;53,5128;52,182
12;małopolskie;1203;chrzanowski;1203022;gm.w Babice;Katowicki;9084;4844;4739;53,3245;52,1686
24;śląskie;2406;kłobucki;2406013;gm.m-w. Kłobuck;Częstochowski;20213;10851;10544;53,6833;52,1644
4;kujawsko-pomorskie;407;inowrocławski;407053;gm.m-w. Janikowo;Bydgoski;12961;6893;6760;53,1826;52,1565
26;świętokrzyskie;2610;skarżyski;2610011;Skarżysko-Kamienna;;44260;23763;23082;53,6896;52,1509
26;świętokrzyskie;2602;jędrzejowski;2602052;gm.w Oksa;Kielecki;4533;2432;2364;53,651;52,1509
30;wielkopolskie;3061;Kalisz;3061011;Kalisz;;99106;53181;51672;53,6607;52,1381
32;zachodniopomorskie;3204;goleniowski;3204023;gm.m-w. Goleniów;;36139;19512;18841;53,9915;52,1348
2;dolnośląskie;207;kamiennogórski;207033;gm.m-w. Lubawka;Jeleniogórski;10759;5774;5609;53,6667;52,1331
30;wielkopolskie;3024;szamotulski;3024063;gm.m-w. Pniewy;Poznański;12643;6768;6590;53,5316;52,1237
30;wielkopolskie;3003;gnieźnieński;3003053;gm.m-w. Kłecko;Poznański;7431;3961;3872;53,3037;52,106
2;dolnośląskie;209;legnicki;209052;gm.w Legnickie Pole;Legnicki;5170;2763;2693;53,4429;52,089
30;wielkopolskie;3011;kościański;3011032;gm.w Kościan;Leszczyński;16204;8640;8440;53,3202;52,0859
22;pomorskie;2202;chojnicki;2202011;Chojnice;;39647;21121;20645;53,2726;52,072
4;kujawsko-pomorskie;408;lipnowski;408011;Lipno;Włocławski;14283;7719;7437;54,0433;52,0689
24;śląskie;2417;żywiecki;2417022;gm.w Czernichów;Bielski;6663;3551;3469;53,2943;52,0636
30;wielkopolskie;3014;międzychodzki;3014022;gm.w Kwilcz;Poznański;6377;3412;3320;53,5048;52,0621
18;podkarpackie;1821;leski;1821022;gm.w Cisna;Krośnieński;1771;944;922;53,3032;52,061
4;kujawsko-pomorskie;419;żniński;419052;gm.w Rogowo;Bydgoski;6802;3624;3541;53,2784;52,0582
14;mazowieckie;1404;gostyniński;1404011;Gostynin;Płocki;18355;9767;9553;53,2117;52,0458
30;wielkopolskie;3005;grodziski;3005043;gm.m-w. Rakoniewice;Poznański;13191;7064;6865;53,5517;52,0431
14;mazowieckie;1416;ostrowski;1416092;gm.w Szulborze Wielkie;Łomżyński;1630;888;848;54,4785;52,0245
2;dolnośląskie;211;lubiński;211011;Lubin;;71710;38306;37294;53,4179;52,0067
24;śląskie;2405;gliwicki;2405042;gm.w Pilchowice;Katowicki;12138;6457;6311;53,1966;51,9937
26;świętokrzyskie;2605;konecki;2605012;gm.w Fałków;Piotrkowski;4328;2328;2250;53,7893;51,9871
16;opolskie;1602;głubczycki;1602022;gm.w Branice;Opolski;6363;3388;3307;53,2453;51,9723
2;dolnośląskie;210;lubański;210021;Świeradów-Zdrój;Jeleniogórski;3995;2132;2076;53,3667;51,965
10;łódzkie;1020;zgierski;1020043;gm.m-w. Aleksandrów Łódzki;;32685;17484;16984;53,4924;51,9627
30;wielkopolskie;3010;koniński;3010043;gm.m-w. Kleczew;Koniński;9908;5298;5148;53,4719;51,958
30;wielkopolskie;3015;nowotomyski;3015023;gm.m-w. Lwówek;Poznański;9017;4866;4685;53,9647;51,9574
30;wielkopolskie;3009;kolski;3009011;Koło;Koniński;21247;11340;11039;53,3722;51,9556
24;śląskie;2468;Jaworzno;2468011;Jaworzno;;90368;48004;46949;53,1206;51,9531
30;wielkopolskie;3025;średzki;3025012;gm.w Dominowo;Poznański;3180;1695;1652;53,3019;51,9497
26;świętokrzyskie;2610;skarżyski;2610053;gm.m-w. Suchedniów;Kielecki;10036;5342;5213;53,2284;51,943
30;wielkopolskie;3026;śremski;3026012;gm.w Brodnica;Poznański;4902;2611;2546;53,264;51,938
8;lubuskie;808;świebodziński;808032;gm.w Skąpe;Zielonogórski;5056;2706;2624;53,5206;51,8987
32;zachodniopomorskie;3207;kamieński;3207033;gm.m-w. Kamień Pomorski;Szczeciński;14217;7718;7378;54,2871;51,8956
14;mazowieckie;1413;mławski;1413011;Mława;;31129;16817;16154;54,0236;51,8937
4;kujawsko-pomorskie;411;radziejowski;411042;gm.w Osięciny;Włocławski;7529;4003;3907;53,1678;51,8927
14;mazowieckie;1438;żyrardowski;1438011;Żyrardów;;39550;21394;20521;54,0936;51,8862
24;śląskie;2402;bielski;2402082;gm.w Porąbka;Bielski;15581;8257;8084;52,994;51,8837
26;świętokrzyskie;2602;jędrzejowski;2602012;gm.w Imielno;Kielecki;4301;2281;2231;53,0342;51,8717
10;łódzkie;1005;łowicki;1005062;gm.w Kocierzew Południowy;Skierniewicki;4179;2268;2167;54,2714;51,8545
14;mazowieckie;1434;wołomiński;1434123;gm.m-w. Wołomin;;51726;27687;26811;53,5263;51,8327
4;kujawsko-pomorskie;401;aleksandrowski;401072;gm.w Raciążek;Włocławski;3116;1659;1615;53,2413;51,8293
14;mazowieckie;1403;garwoliński;1403011;Garwolin;Siedlecki;17548;9434;9094;53,7611;51,8236
4;kujawsko-pomorskie;410;nakielski;410033;gm.m-w. Nakło nad Notecią;;31552;16855;16351;53,4198;51,8224
12;małopolskie;1206;krakowski;1206072;gm.w Liszki;Krakowski;17495;9279;9063;53,038;51,8034
14;mazowieckie;1423;przysuski;1423063;gm.m-w. Przysucha;Radomski;11695;6247;6058;53,416;51,7999
4;kujawsko-pomorskie;414;świecki;414082;gm.w Pruszcz;Bydgoski;9558;5108;4951;53,4421;51,7995
32;zachodniopomorskie;3217;wałecki;3217033;gm.m-w. Mirosławiec;Pilski;5352;2857;2772;53,3819;51,7937
10;łódzkie;1016;tomaszowski;1016011;Tomaszów Mazowiecki;;61338;32538;31764;53,0471;51,7852
10;łódzkie;1013;rawski;1013011;Rawa Mazowiecka;Skierniewicki;17193;9179;8900;53,388;51,7653
2;dolnośląskie;265;Wałbrzych;265011;Wałbrzych;;109971;58525;56926;53,2186;51,7646
8;lubuskie;810;żagański;810011;Gozdnica;Zielonogórski;2977;1569;1541;52,7041;51,7635
14;mazowieckie;1427;sierpecki;1427011;Sierpc;Płocki;17788;9483;9207;53,3112;51,7596
12;małopolskie;1212;olkuski;1212073;gm.m-w. Wolbrom;Katowicki;22614;12146;11704;53,7101;51,7555
14;mazowieckie;1429;sokołowski;1429011;Sokołów Podlaski;Siedlecki;18814;9961;9736;52,9446;51,7487
30;wielkopolskie;3016;obornicki;3016023;gm.m-w. Rogoźno;Pilski;18372;9839;9507;53,5543;51,7472
26;świętokrzyskie;2605;konecki;2605033;gm.m-w. Końskie;;34857;18505;18037;53,0883;51,7457
4;kujawsko-pomorskie;407;inowrocławski;407073;gm.m-w. Pakość;Bydgoski;9697;5164;5015;53,2536;51,717
2;dolnośląskie;225;zgorzelecki;225021;Zgorzelec;Jeleniogórski;29810;15804;15412;53,0158;51,7008
22;pomorskie;2205;kartuski;2205083;gm.m-w. Żukowo;;42364;22561;21902;53,2551;51,6996
12;małopolskie;1206;krakowski;1206143;gm.m-w. Świątniki Górne;Krakowski;10302;5448;5326;52,8829;51,6987
24;śląskie;2414;bieruńsko-lędziński;2414011;Bieruń;Katowicki;19375;10301;10014;53,1665;51,6852
28;warmińsko-mazurskie;2808;kętrzyński;2808011;Kętrzyn;Olsztyński;26788;14280;13845;53,3075;51,6836
