teryt,powiat_miasto,zarazenia,zgony,data
2216,sztumski,6.0,0.0,2021-05-12
2261,Gdask,43.0,5.0,2021-05-12
2262,Gdynia,26.0,1.0,2021-05-12
2263,Supsk,6.0,5.0,2021-05-12
2264,Sopot,1.0,1.0,2021-05-12
2401,bdziski,20.0,1.0,2021-05-12
2402,bielski,15.0,4.0,2021-05-12
2403,cieszyski,15.0,4.0,2021-05-12
2404,czstochowski,25.0,2.0,2021-05-12
2405,gliwicki,15.0,1.0,2021-05-12
2406,kobucki,2.0,0.0,2021-05-12
2407,lubliniecki,8.0,0.0,2021-05-12
2408,mikoowski,16.0,2.0,2021-05-12
2409,myszkowski,1.0,0.0,2021-05-12
2410,pszczyski,10.0,1.0,2021-05-12
2411,raciborski,13.0,1.0,2021-05-12
2412,rybnicki,12.0,1.0,2021-05-12
2413,tarnogrski,18.0,0.0,2021-05-12
2414,bierusko-ldziski,10.0,0.0,2021-05-12
2415,wodzisawski,22.0,4.0,2021-05-12
2416,zawierciaski,11.0,1.0,2021-05-12
2417,ywiecki,5.0,0.0,2021-05-12
2461,Bielsko-Biaa,6.0,2.0,2021-05-12
2462,Bytom,20.0,0.0,2021-05-12
2463,Chorzw,10.0,1.0,2021-05-12
2464,Czstochowa,29.0,3.0,2021-05-12
2465,Dbrowa Grnicza,19.0,1.0,2021-05-12
2466,Gliwice,13.0,1.0,2021-05-12
2467,Jastrzbie-Zdrj,15.0,7.0,2021-05-12
2468,Jaworzno,22.0,1.0,2021-05-12
2469,Katowice,36.0,4.0,2021-05-12
2470,Mysowice,2.0,0.0,2021-05-12
2471,Piekary lskie,18.0,1.0,2021-05-12
2472,Ruda lska,8.0,0.0,2021-05-12
2473,Rybnik,12.0,0.0,2021-05-12
2474,Siemianowice lskie,3.0,2.0,2021-05-12
2475,Sosnowiec,23.0,5.0,2021-05-12
2476,witochowice,11.0,1.0,2021-05-12
2477,Tychy,8.0,4.0,2021-05-12
2478,Zabrze,12.0,2.0,2021-05-12
2479,ory,7.0,0.0,2021-05-12
2601,buski,11.0,2.0,2021-05-12
2602,jdrzejowski,6.0,1.0,2021-05-12
2603,kazimierski,4.0,1.0,2021-05-12
2604,kielecki,15.0,2.0,2021-05-12
2605,konecki,5.0,0.0,2021-05-12
2606,opatowski,6.0,0.0,2021-05-12
2607,ostrowiecki,7.0,0.0,2021-05-12
2608,piczowski,0.0,1.0,2021-05-12
2609,sandomierski,13.0,7.0,2021-05-12
2610,skaryski,5.0,1.0,2021-05-12
2611,starachowicki,8.0,1.0,2021-05-12
2612,staszowski,6.0,1.0,2021-05-12
2613,woszczowski,6.0,0.0,2021-05-12
2661,Kielce,9.0,0.0,2021-05-12
2801,bartoszycki,1.0,1.0,2021-05-12
2802,braniewski,1.0,0.0,2021-05-12
2803,dziadowski,6.0,0.0,2021-05-12
2804,elblski,6.0,0.0,2021-05-12
2805,ecki,9.0,0.0,2021-05-12
2806,giycki,4.0,0.0,2021-05-12
2807,iawski,5.0,0.0,2021-05-12
2808,ktrzyski,3.0,0.0,2021-05-12
2809,lidzbarski,5.0,0.0,2021-05-12
2810,mrgowski,3.0,1.0,2021-05-12
2811,nidzicki,3.0,0.0,2021-05-12
2812,nowomiejski,2.0,1.0,2021-05-12
2813,olecki,3.0,0.0,2021-05-12
2814,olsztyski,3.0,0.0,2021-05-12
2815,ostrdzki,6.0,0.0,2021-05-12
2816,piski,4.0,0.0,2021-05-12
2817,szczycieski,8.0,0.0,2021-05-12
2818,godapski,3.0,0.0,2021-05-12
2819,wgorzewski,4.0,0.0,2021-05-12
2861,Elblg,14.0,0.0,2021-05-12
2862,Olsztyn,11.0,0.0,2021-05-12
3001,chodzieski,5.0,0.0,2021-05-12
3002,czarnkowsko-trzcianecki,14.0,0.0,2021-05-12
3003,gnienieski,23.0,3.0,2021-05-12
3004,gostyski,5.0,2.0,2021-05-12
3005,grodziski,3.0,0.0,2021-05-12
3006,jarociski,7.0,0.0,2021-05-12
3007,kaliski,0.0,1.0,2021-05-12
3008,kpiski,3.0,0.0,2021-05-12
3009,kolski,7.0,0.0,2021-05-12
3010,koniski,14.0,0.0,2021-05-12
3011,kociaski,12.0,2.0,2021-05-12
3012,krotoszyski,2.0,7.0,2021-05-12
3013,leszczyski,11.0,1.0,2021-05-12
3014,midzychodzki,6.0,1.0,2021-05-12
3015,nowotomyski,9.0,1.0,2021-05-12
3016,obornicki,9.0,3.0,2021-05-12
3017,ostrowski,16.0,1.0,2021-05-12
3018,ostrzeszowski,5.0,0.0,2021-05-12
3019,pilski,25.0,1.0,2021-05-12
3020,pleszewski,1.0,1.0,2021-05-12
3021,poznaski,52.0,0.0,2021-05-12
3022,rawicki,6.0,0.0,2021-05-12
3023,supecki,7.0,0.0,2021-05-12
3024,szamotulski,16.0,0.0,2021-05-12
3025,redzki,7.0,0.0,2021-05-12
3026,remski,6.0,2.0,2021-05-12
3027,turecki,9.0,4.0,2021-05-12
3028,wgrowiecki,5.0,0.0,2021-05-12
3029,wolsztyski,7.0,0.0,2021-05-12
3030,wrzesiski,11.0,0.0,2021-05-12
3031,zotowski,14.0,0.0,2021-05-12
3061,Kalisz,3.0,0.0,2021-05-12
3062,Konin,9.0,0.0,2021-05-12
3063,Leszno,4.0,1.0,2021-05-12
3064,Pozna,49.0,0.0,2021-05-12
3201,biaogardzki,4.0,1.0,2021-05-12
3202,choszczeski,1.0,0.0,2021-05-12
3203,drawski,6.0,0.0,2021-05-12
3204,goleniowski,8.0,1.0,2021-05-12
3205,gryficki,2.0,2.0,2021-05-12
3206,gryfiski,13.0,0.0,2021-05-12
3207,kamieski,2.0,1.0,2021-05-12
3208,koobrzeski,7.0,0.0,2021-05-12
3209,koszaliski,6.0,1.0,2021-05-12
3210,myliborski,7.0,0.0,2021-05-12
3211,policki,7.0,0.0,2021-05-12
3212,pyrzycki,3.0,0.0,2021-05-12
3213,sawieski,3.0,0.0,2021-05-12
3214,stargardzki,14.0,2.0,2021-05-12
3215,szczecinecki,2.0,1.0,2021-05-12
3216,widwiski,1.0,1.0,2021-05-12
3217,waecki,5.0,1.0,2021-05-12
3218,obeski,5.0,0.0,2021-05-12
3261,Koszalin,1.0,1.0,2021-05-12
3262,Szczecin,56.0,4.0,2021-05-12
3263,winoujcie,7.0,1.0,2021-05-12
0000,Cay kraj,3288.0,289.0,2021-05-13
0201,bolesawiecki,11.0,0.0,2021-05-13
0202,dzieroniowski,5.0,0.0,2021-05-13
0203,gogowski,16.0,0.0,2021-05-13
0204,growski,1.0,0.0,2021-05-13
0205,jaworski,2.0,0.0,2021-05-13
0206,jeleniogrski,7.0,0.0,2021-05-13
0207,kamiennogrski,3.0,0.0,2021-05-13
0208,kodzki,6.0,0.0,2021-05-13
0209,legnicki,4.0,0.0,2021-05-13
0210,lubaski,9.0,2.0,2021-05-13
0211,lubiski,22.0,3.0,2021-05-13
0212,lwwecki,13.0,0.0,2021-05-13
0213,milicki,0.0,4.0,2021-05-13
0214,olenicki,17.0,1.0,2021-05-13
0215,oawski,2.0,0.0,2021-05-13
0216,polkowicki,7.0,3.0,2021-05-13
0217,strzeliski,4.0,0.0,2021-05-13
0218,redzki,7.0,0.0,2021-05-13
0219,widnicki,10.0,0.0,2021-05-13
0220,trzebnicki,11.0,1.0,2021-05-13
0221,wabrzyski,3.0,0.0,2021-05-13
0222,woowski,7.0,0.0,2021-05-13
0223,wrocawski,23.0,1.0,2021-05-13
0224,zbkowicki,2.0,0.0,2021-05-13
0225,zgorzelecki,20.0,0.0,2021-05-13
0226,zotoryjski,2.0,0.0,2021-05-13
0261,Jelenia Gra,11.0,1.0,2021-05-13
0262,Legnica,9.0,1.0,2021-05-13
0264,Wrocaw,68.0,2.0,2021-05-13
0265,Wabrzych,5.0,0.0,2021-05-13
0401,aleksandrowski,5.0,0.0,2021-05-13
0402,brodnicki,3.0,0.0,2021-05-13
0403,bydgoski,31.0,2.0,2021-05-13
0404,chemiski,6.0,0.0,2021-05-13
0405,golubsko-dobrzyski,0.0,0.0,2021-05-13
0406,grudzidzki,2.0,0.0,2021-05-13
0407,inowrocawski,7.0,0.0,2021-05-13
0408,lipnowski,4.0,2.0,2021-05-13
0409,mogileski,2.0,0.0,2021-05-13
0410,nakielski,6.0,3.0,2021-05-13
0411,radziejowski,2.0,0.0,2021-05-13
0412,rypiski,2.0,0.0,2021-05-13
0413,spoleski,5.0,1.0,2021-05-13
0414,wiecki,8.0,0.0,2021-05-13
0415,toruski,7.0,0.0,2021-05-13
0416,tucholski,4.0,1.0,2021-05-13
0417,wbrzeski,0.0,0.0,2021-05-13
0418,wocawski,7.0,1.0,2021-05-13
0419,niski,4.0,0.0,2021-05-13
0461,Bydgoszcz,41.0,2.0,2021-05-13
0462,Grudzidz,3.0,0.0,2021-05-13
0463,Toru,10.0,3.0,2021-05-13
0464,Wocawek,10.0,0.0,2021-05-13
0601,bialski,9.0,0.0,2021-05-13
0602,bigorajski,6.0,3.0,2021-05-13
0603,chemski,6.0,0.0,2021-05-13
0604,hrubieszowski,5.0,1.0,2021-05-13
0605,janowski,8.0,1.0,2021-05-13
0606,krasnostawski,9.0,0.0,2021-05-13
0607,kranicki,14.0,0.0,2021-05-13
0608,lubartowski,7.0,1.0,2021-05-13
0609,lubelski,18.0,0.0,2021-05-13
0610,czyski,7.0,0.0,2021-05-13
0611,ukowski,3.0,0.0,2021-05-13
0612,opolski,7.0,0.0,2021-05-13
0613,parczewski,2.0,0.0,2021-05-13
0614,puawski,14.0,0.0,2021-05-13
0615,radzyski,9.0,2.0,2021-05-13
0616,rycki,2.0,1.0,2021-05-13
0617,widnicki,12.0,0.0,2021-05-13
0618,tomaszowski,9.0,0.0,2021-05-13
0619,wodawski,0.0,0.0,2021-05-13
0620,zamojski,9.0,1.0,2021-05-13
0661,Biaa Podlaska,0.0,0.0,2021-05-13
0662,Chem,6.0,0.0,2021-05-13
0663,Lublin,31.0,1.0,2021-05-13
0664,Zamo,3.0,2.0,2021-05-13
0801,gorzowski,4.0,0.0,2021-05-13
0802,kronieski,8.0,0.0,2021-05-13
0803,midzyrzecki,5.0,1.0,2021-05-13
0804,nowosolski,4.0,0.0,2021-05-13
0805,subicki,5.0,0.0,2021-05-13
0806,strzelecko-drezdenecki,0.0,0.0,2021-05-13
0807,sulciski,1.0,0.0,2021-05-13
0808,wiebodziski,5.0,2.0,2021-05-13
0809,zielonogrski,5.0,1.0,2021-05-13
0810,agaski,3.0,0.0,2021-05-13
0811,arski,4.0,0.0,2021-05-13
0812,wschowski,1.0,0.0,2021-05-13
0861,Gorzw Wielkopolski,8.0,2.0,2021-05-13
0862,Zielona Gra,14.0,2.0,2021-05-13
1001,bechatowski,9.0,0.0,2021-05-13
1002,kutnowski,15.0,0.0,2021-05-13
1003,aski,6.0,0.0,2021-05-13
1004,czycki,2.0,0.0,2021-05-13
1005,owicki,3.0,1.0,2021-05-13
1006,dzki wschodni,10.0,1.0,2021-05-13
1007,opoczyski,1.0,0.0,2021-05-13
1008,pabianicki,15.0,0.0,2021-05-13
1009,pajczaski,3.0,1.0,2021-05-13
1010,piotrkowski,5.0,1.0,2021-05-13
1011,poddbicki,2.0,1.0,2021-05-13
1012,radomszczaski,14.0,0.0,2021-05-13
1013,rawski,0.0,0.0,2021-05-13
1014,sieradzki,15.0,0.0,2021-05-13
1015,skierniewicki,0.0,0.0,2021-05-13
1016,tomaszowski,15.0,0.0,2021-05-13
1017,wieluski,6.0,0.0,2021-05-13
1018,wieruszowski,3.0,0.0,2021-05-13
1019,zduskowolski,5.0,0.0,2021-05-13
1020,zgierski,14.0,7.0,2021-05-13
1021,brzeziski,1.0,0.0,2021-05-13
1061,d,92.0,5.0,2021-05-13
1062,Piotrkw Trybunalski,4.0,4.0,2021-05-13
1063,Skierniewice,0.0,0.0,2021-05-13
1201,bocheski,3.0,0.0,2021-05-13
1202,brzeski,5.0,1.0,2021-05-13
1203,chrzanowski,4.0,0.0,2021-05-13
1204,dbrowski,2.0,0.0,2021-05-13
1205,gorlicki,8.0,2.0,2021-05-13
1206,krakowski,19.0,1.0,2021-05-13
1207,limanowski,8.0,0.0,2021-05-13
1208,miechowski,0.0,1.0,2021-05-13
1209,mylenicki,4.0,3.0,2021-05-13
1210,nowosdecki,23.0,1.0,2021-05-13
1211,nowotarski,23.0,0.0,2021-05-13
1212,olkuski,7.0,0.0,2021-05-13
1213,owicimski,8.0,3.0,2021-05-13
1214,proszowicki,4.0,0.0,2021-05-13
1215,suski,3.0,1.0,2021-05-13
1216,tarnowski,17.0,1.0,2021-05-13
1217,tatrzaski,5.0,1.0,2021-05-13
1218,wadowicki,10.0,0.0,2021-05-13
1219,wielicki,5.0,0.0,2021-05-13
1261,Krakw,78.0,3.0,2021-05-13
1262,Nowy Scz,3.0,0.0,2021-05-13
1263,Tarnw,5.0,1.0,2021-05-13
1401,biaobrzeski,5.0,0.0,2021-05-13
1402,ciechanowski,2.0,1.0,2021-05-13
1403,garwoliski,3.0,0.0,2021-05-13
1404,gostyniski,5.0,0.0,2021-05-13
1405,grodziski,4.0,4.0,2021-05-13
1406,grjecki,7.0,1.0,2021-05-13
1407,kozienicki,7.0,0.0,2021-05-13
1408,legionowski,12.0,1.0,2021-05-13
1409,lipski,2.0,0.0,2021-05-13
1410,osicki,1.0,1.0,2021-05-13
1411,makowski,0.0,0.0,2021-05-13
1412,miski,13.0,4.0,2021-05-13
1413,mawski,0.0,0.0,2021-05-13
1414,nowodworski,0.0,0.0,2021-05-13
1415,ostrocki,2.0,0.0,2021-05-13
1416,ostrowski,1.0,0.0,2021-05-13
1417,otwocki,7.0,0.0,2021-05-13
1418,piaseczyski,18.0,3.0,2021-05-13
1419,pocki,3.0,0.0,2021-05-13
1420,poski,2.0,1.0,2021-05-13
1421,pruszkowski,14.0,2.0,2021-05-13
1422,przasnyski,2.0,1.0,2021-05-13
1423,przysuski,4.0,1.0,2021-05-13
1424,putuski,1.0,0.0,2021-05-13
1425,radomski,14.0,2.0,2021-05-13
1426,siedlecki,4.0,0.0,2021-05-13
1427,sierpecki,1.0,1.0,2021-05-13
1428,sochaczewski,11.0,2.0,2021-05-13
1429,sokoowski,6.0,1.0,2021-05-13
1430,szydowiecki,1.0,0.0,2021-05-13
1432,warszawski zachodni,7.0,1.0,2021-05-13
1433,wgrowski,3.0,2.0,2021-05-13
1434,woomiski,30.0,3.0,2021-05-13
1435,wyszkowski,2.0,0.0,2021-05-13
1436,zwoleski,4.0,0.0,2021-05-13
1437,uromiski,1.0,0.0,2021-05-13
1438,yrardowski,3.0,1.0,2021-05-13
1461,Ostroka,2.0,0.0,2021-05-13
1462,Pock,4.0,0.0,2021-05-13
1463,Radom,24.0,0.0,2021-05-13
1464,Siedlce,8.0,1.0,2021-05-13
1465,Warszawa,159.0,8.0,2021-05-13
1601,brzeski,11.0,1.0,2021-05-13
1602,gubczycki,4.0,2.0,2021-05-13
1603,kdzierzysko-kozielski,2.0,0.0,2021-05-13
1604,kluczborski,2.0,1.0,2021-05-13
1605,krapkowicki,9.0,0.0,2021-05-13
1606,namysowski,4.0,0.0,2021-05-13
1607,nyski,17.0,0.0,2021-05-13
1608,oleski,2.0,0.0,2021-05-13
1609,opolski,8.0,1.0,2021-05-13
1610,prudnicki,9.0,2.0,2021-05-13
1611,strzelecki,7.0,0.0,2021-05-13
1661,Opole,23.0,1.0,2021-05-13
1801,bieszczadzki,1.0,0.0,2021-05-13
1802,brzozowski,0.0,0.0,2021-05-13
1803,dbicki,7.0,1.0,2021-05-13
1804,jarosawski,4.0,0.0,2021-05-13
1805,jasielski,3.0,1.0,2021-05-13
1806,kolbuszowski,0.0,0.0,2021-05-13
1807,kronieski,1.0,0.0,2021-05-13
1808,leajski,3.0,0.0,2021-05-13
1809,lubaczowski,1.0,0.0,2021-05-13
1810,acucki,2.0,0.0,2021-05-13
1811,mielecki,2.0,0.0,2021-05-13
1812,niaski,4.0,0.0,2021-05-13
1813,przemyski,1.0,1.0,2021-05-13
1814,przeworski,1.0,0.0,2021-05-13
1815,ropczycko-sdziszowski,3.0,0.0,2021-05-13
1816,rzeszowski,10.0,1.0,2021-05-13
1817,sanocki,3.0,0.0,2021-05-13
1818,stalowowolski,6.0,0.0,2021-05-13
1819,strzyowski,7.0,0.0,2021-05-13
1820,tarnobrzeski,3.0,1.0,2021-05-13
1821,leski,3.0,0.0,2021-05-13
1861,Krosno,3.0,0.0,2021-05-13
1862,Przemyl,1.0,2.0,2021-05-13
1863,Rzeszw,5.0,0.0,2021-05-13
1864,Tarnobrzeg,2.0,1.0,2021-05-13
2001,augustowski,0.0,0.0,2021-05-13
2002,biaostocki,11.0,1.0,2021-05-13
2003,bielski,2.0,0.0,2021-05-13
2004,grajewski,1.0,0.0,2021-05-13
2005,hajnowski,3.0,1.0,2021-05-13
2006,kolneski,0.0,0.0,2021-05-13
2007,omyski,0.0,0.0,2021-05-13
2008,moniecki,2.0,0.0,2021-05-13
2009,sejneski,0.0,0.0,2021-05-13
2010,siemiatycki,2.0,0.0,2021-05-13
2011,soklski,4.0,0.0,2021-05-13
2012,suwalski,3.0,0.0,2021-05-13
2013,wysokomazowiecki,4.0,0.0,2021-05-13
2014,zambrowski,3.0,0.0,2021-05-13
2061,Biaystok,34.0,1.0,2021-05-13
2062,oma,5.0,0.0,2021-05-13
2063,Suwaki,4.0,0.0,2021-05-13
2201,bytowski,5.0,0.0,2021-05-13
2202,chojnicki,8.0,0.0,2021-05-13
2203,czuchowski,2.0,0.0,2021-05-13
2204,gdaski,10.0,0.0,2021-05-13
2205,kartuski,6.0,0.0,2021-05-13
2206,kocierski,2.0,0.0,2021-05-13
2207,kwidzyski,11.0,0.0,2021-05-13
2208,lborski,4.0,1.0,2021-05-13
2209,malborski,23.0,0.0,2021-05-13
2210,nowodworski,3.0,0.0,2021-05-13
2211,pucki,11.0,0.0,2021-05-13
2212,supski,22.0,2.0,2021-05-13
2213,starogardzki,9.0,0.0,2021-05-13
2214,tczewski,7.0,1.0,2021-05-13
2215,wejherowski,13.0,0.0,2021-05-13
2216,sztumski,2.0,0.0,2021-05-13
2261,Gdask,55.0,0.0,2021-05-13
2262,Gdynia,27.0,3.0,2021-05-13
2263,Supsk,9.0,1.0,2021-05-13
2264,Sopot,1.0,0.0,2021-05-13
2401,bdziski,18.0,2.0,2021-05-13
2402,bielski,10.0,2.0,2021-05-13
2403,cieszyski,17.0,5.0,2021-05-13
2404,czstochowski,10.0,4.0,2021-05-13
2405,gliwicki,2.0,0.0,2021-05-13
2406,kobucki,5.0,0.0,2021-05-13
2407,lubliniecki,1.0,2.0,2021-05-13
2408,mikoowski,7.0,1.0,2021-05-13
2409,myszkowski,6.0,0.0,2021-05-13
2410,pszczyski,8.0,0.0,2021-05-13
2411,raciborski,10.0,1.0,2021-05-13
2412,rybnicki,9.0,1.0,2021-05-13
2413,tarnogrski,22.0,4.0,2021-05-13
2414,bierusko-ldziski,1.0,0.0,2021-05-13
2415,wodzisawski,19.0,4.0,2021-05-13
2416,zawierciaski,10.0,1.0,2021-05-13
2417,ywiecki,3.0,1.0,2021-05-13
2461,Bielsko-Biaa,9.0,0.0,2021-05-13
2462,Bytom,6.0,2.0,2021-05-13
2463,Chorzw,11.0,4.0,2021-05-13
2464,Czstochowa,22.0,3.0,2021-05-13
2465,Dbrowa Grnicza,14.0,2.0,2021-05-13
2466,Gliwice,19.0,0.0,2021-05-13
2467,Jastrzbie-Zdrj,13.0,1.0,2021-05-13
2468,Jaworzno,7.0,2.0,2021-05-13
2469,Katowice,29.0,13.0,2021-05-13
2470,Mysowice,24.0,0.0,2021-05-13
2471,Piekary lskie,2.0,1.0,2021-05-13
2472,Ruda lska,18.0,0.0,2021-05-13
2473,Rybnik,19.0,2.0,2021-05-13
2474,Siemianowice lskie,6.0,0.0,2021-05-13
2475,Sosnowiec,28.0,2.0,2021-05-13
2476,witochowice,5.0,2.0,2021-05-13
2477,Tychy,11.0,2.0,2021-05-13
2478,Zabrze,15.0,0.0,2021-05-13
2479,ory,16.0,2.0,2021-05-13
2601,buski,4.0,0.0,2021-05-13
2602,jdrzejowski,8.0,0.0,2021-05-13
2603,kazimierski,3.0,1.0,2021-05-13
2604,kielecki,17.0,4.0,2021-05-13
2605,konecki,3.0,2.0,2021-05-13
2606,opatowski,4.0,0.0,2021-05-13
2607,ostrowiecki,8.0,0.0,2021-05-13
2608,piczowski,3.0,0.0,2021-05-13
2609,sandomierski,7.0,0.0,2021-05-13
2610,skaryski,3.0,2.0,2021-05-13
2611,starachowicki,6.0,1.0,2021-05-13
2612,staszowski,5.0,0.0,2021-05-13
2613,woszczowski,1.0,0.0,2021-05-13
2661,Kielce,14.0,2.0,2021-05-13
2801,bartoszycki,1.0,1.0,2021-05-13
2802,braniewski,3.0,0.0,2021-05-13
2803,dziadowski,5.0,0.0,2021-05-13
