data,teryt,powiat,ludnosc,zaszczepieni,%_zaszczepieni
2021-10-03,1808,leżajski,68996,23615,34.22662183314974
2021-10-03,1809,lubaczowski,54711,22451,41.03562354919486
2021-10-03,1810,łańcucki,81226,32380,39.86408292911137
2021-10-03,1811,mielecki,136441,54627,40.03708562675442
2021-10-03,1812,niżański,66221,21121,31.894716177647574
2021-10-03,1813,przemyski,73919,27692,37.46262801174258
2021-10-03,1814,przeworski,77979,29865,38.298772746508675
2021-10-03,1815,ropczycko-sędziszowski,74573,23187,31.093022943960953
2021-10-03,1816,rzeszowski,170550,63975,37.51099384344767
2021-10-03,1817,sanocki,93818,34958,37.26150632074868
2021-10-03,1818,stalowowolski,105431,39681,37.63693790251444
2021-10-03,1819,strzyżowski,61161,20401,33.35622373734897
2021-10-03,1820,tarnobrzeski,52720,19807,37.57018209408194
2021-10-03,1821,leski,26375,9724,36.86824644549763
2021-10-03,1861,Krosno,45944,20516,44.65436183179523
2021-10-03,1862,Przemyśl,59779,28829,48.22596564010773
2021-10-03,1863,Rzeszów,196638,97711,49.69080238814471
2021-10-03,1864,Tarnobrzeg,46360,24163,52.120362381363236
2021-10-03,2001,augustowski,57651,23115,40.09470781079253
2021-10-03,2002,białostocki,150845,63983,42.416387682720675
2021-10-03,2003,bielski,53695,21347,39.756029425458614
2021-10-03,2004,grajewski,46792,15739,33.63609163959651
2021-10-03,2005,hajnowski,41991,16951,40.36817413255221
2021-10-03,2006,kolneński,37887,12760,33.67909837147307
2021-10-03,2007,łomżyński,50819,17227,33.89873866073712
2021-10-03,2008,moniecki,40070,14000,34.93885700024956
2021-10-03,2009,sejneński,19689,8161,41.44954035248108
2021-10-03,2010,siemiatycki,43618,16004,36.691274244577926
2021-10-03,2011,sokólski,65883,28642,43.474037308562146
2021-10-03,2012,suwalski,35577,13348,37.518621581358744
2021-10-03,2013,wysokomazowiecki,56408,23223,41.16969224223514
2021-10-03,2014,zambrowski,43191,17326,40.11483873955222
2021-10-03,2061,Białystok,296958,148467,49.995959024508515
2021-10-03,2062,Łomża,62573,27506,43.95825675610887
2021-10-03,2063,Suwałki,69639,30884,44.34871264664915
2021-10-03,2201,bytowski,79114,36230,45.794676037111
2021-10-03,2202,chojnicki,97661,47751,48.89464576443002
2021-10-03,2203,człuchowski,55835,27827,49.837915286110864
2021-10-03,2204,gdański,120327,67364,55.98410996700658
2021-10-03,2205,kartuski,141892,65121,45.894765032559974
2021-10-03,2206,kościerski,72923,35716,48.977688795030375
2021-10-03,2207,kwidzyński,82963,37829,45.59743500114509
2021-10-03,2208,lęborski,66083,32541,49.24261913048742
2021-10-03,2209,malborski,63204,34016,53.81937852034682
2021-10-03,2210,nowodworski,35438,17959,50.677239121846604
2021-10-03,2211,pucki,87568,47178,53.875845057555274
2021-10-03,2212,słupski,98832,47917,48.48328476606767
2021-10-03,2213,starogardzki,128210,60067,46.85047968177209
2021-10-03,2214,tczewski,115220,60644,52.6332233987155
2021-10-03,2215,wejherowski,219457,109496,49.89405669447773
2021-10-03,2216,sztumski,41104,21009,51.111813935383424
2021-10-03,2261,Gdańsk,470805,307058,65.21978313739234
2021-10-03,2262,Gdynia,244969,154301,62.98796990639632
2021-10-03,2263,Słupsk,89780,50943,56.74203608821564
2021-10-03,2264,Sopot,35286,22092,62.60839993198436
2021-10-03,2401,będziński,147259,86289,58.596758092883974
2021-10-03,2402,bielski,166348,89652,53.89424579796571
2021-10-03,2403,cieszyński,177536,86096,48.49495313626532
2021-10-03,2404,częstochowski,134106,67619,50.422054195934564
2021-10-03,2405,gliwicki,115416,59072,51.18181188050184
2021-10-03,2406,kłobucki,84330,41734,49.48891260524132
2021-10-03,2407,lubliniecki,76109,34410,45.21147301895965
2021-10-03,2408,mikołowski,99202,53825,54.257978669784876
2021-10-03,2409,myszkowski,70486,35396,50.21706438157933
2021-10-03,2410,pszczyński,111814,56681,50.692221009891426
2021-10-03,2411,raciborski,107410,47983,44.67274927846569
2021-10-03,2412,rybnicki,78166,38790,49.62515671775452
2021-10-03,2413,tarnogórski,140780,75572,53.68092058531041
2021-10-03,2414,bieruńsko-lędziński,59823,31611,52.84088059776341
2021-10-03,2415,wodzisławski,156579,74193,47.383748778571835
2021-10-03,2416,zawierciański,116672,63579,54.49379456939112
2021-10-03,2417,żywiecki,152199,75569,49.651443176367785
2021-10-03,2461,Bielsko-Biała,169756,96684,56.95468790499305
2021-10-03,2462,Bytom,163255,83079,50.889099874429576
2021-10-03,2463,Chorzów,106846,57749,54.048817924863826
2021-10-03,2464,Częstochowa,217530,121923,56.04882085229623
2021-10-03,2465,Dąbrowa Górnicza,118285,68571,57.97100224035169
2021-10-03,2466,Gliwice,177049,100819,56.94412281345842
2021-10-03,2467,Jastrzębie-Zdrój,88038,42925,48.75735477861832
2021-10-03,2468,Jaworzno,90368,47983,53.09733533994334
2021-10-03,2469,Katowice,290553,178116,61.30241298489432
2021-10-03,2470,Mysłowice,74559,40862,54.80491959387868
2021-10-03,2471,Piekary Śląskie,54702,30611,55.95956272165552
2021-10-03,2472,Ruda Śląska,136423,76226,55.874742528752485
2021-10-03,2473,Rybnik,137128,69483,50.67017676914999
2021-10-03,2474,Siemianowice Śląskie,66270,37556,56.67119360193149
2021-10-03,2475,Sosnowiec,197586,116749,59.08768839897564
2021-10-03,2476,Świętochłowice,49108,24289,49.460373055306675
2021-10-03,2477,Tychy,126871,73047,57.57580534558725
2021-10-03,2478,Zabrze,170924,82517,48.277012005335706
2021-10-03,2479,Żory,62844,31401,49.9665839220928
2021-10-03,2601,buski,71125,35767,50.28752196836555
2021-10-03,2602,jędrzejowski,84908,46116,54.312903377773594
2021-10-03,2603,kazimierski,33340,15878,47.624475104979005
2021-10-03,2604,kielecki,210992,94822,44.94104041859407
2021-10-03,2605,konecki,79072,38521,48.7163597733711
2021-10-03,2606,opatowski,51525,23526,45.65938864628821
2021-10-03,2607,ostrowiecki,107711,52792,49.012635663952615
2021-10-03,2608,pińczowski,38487,20491,53.24135422350405
2021-10-03,2609,sandomierski,76346,38701,50.69158829539203
2021-10-03,2610,skarżyski,73163,37447,51.18297500102511
2021-10-03,2611,starachowicki,88549,42822,48.359665270076455
2021-10-03,2612,staszowski,71250,34757,48.781754385964916
2021-10-03,2613,włoszczowski,44743,22374,50.005587466195834
2021-10-03,2661,Kielce,193415,109516,56.62228886073986
2021-10-03,2801,bartoszycki,56562,29559,52.25946748700541
2021-10-03,2802,braniewski,40776,20284,49.74494800863253
2021-10-03,2803,działdowski,64768,33917,52.366909584980235
2021-10-03,2804,elbląski,56986,28298,49.657810690344995
2021-10-03,2805,ełcki,91395,36195,39.602822911537835
2021-10-03,2806,giżycki,56227,28630,50.9185978266669
2021-10-03,2807,iławski,92644,46405,50.089590259487935
2021-10-03,2808,kętrzyński,61772,30241,48.95583759632196
2021-10-03,2809,lidzbarski,40852,19847,48.58268873004994
2021-10-03,2810,mrągowski,49439,22572,45.65626327393353
2021-10-03,2811,nidzicki,32638,15225,46.64807892640481
2021-10-03,2812,nowomiejski,43721,21231,48.56018846778436
2021-10-03,2813,olecki,33993,14860,43.71488247580384
2021-10-03,2814,olsztyński,127544,63400,49.708335946810514
2021-10-03,2815,ostródzki,103492,50515,48.81053608008348
2021-10-03,2816,piski,55833,23690,42.43010406032275
2021-10-03,2817,szczycieński,69089,31809,46.04061428013143
2021-10-03,2818,gołdapski,26489,12196,46.04175318056552
2021-10-03,2819,węgorzewski,22444,11880,52.931741222598475
2021-10-03,2861,Elbląg,118582,64700,54.561400549830495
2021-10-03,2862,Olsztyn,171249,98698,57.63420516324182
2021-10-03,3001,chodzieski,46824,26098,55.7363745087989
2021-10-03,3002,czarnkowsko-trzcianecki,86590,45664,52.73588174154059
2021-10-03,3003,gnieźnieński,145068,78518,54.12496208674553
2021-10-03,3004,gostyński,75732,35759,47.21782073628057
2021-10-03,3005,grodziski,51929,28155,54.21825954668875
2021-10-03,3006,jarociński,71425,38559,53.985299264963245
2021-10-03,3007,kaliski,82911,36657,44.212468791837026
2021-10-03,3008,kępiński,56298,29226,51.91303421080677
2021-10-03,3009,kolski,86108,40129,46.603103079853206
2021-10-03,3010,koniński,129904,65374,50.324855277743566
2021-10-03,3011,kościański,78866,44150,55.9810311160703
2021-10-03,3012,krotoszyński,76998,37885,49.202576690303644
2021-10-03,3013,leszczyński,57911,27802,48.00815043774067
2021-10-03,3014,międzychodzki,36633,20330,55.49641034040346
2021-10-03,3015,nowotomyski,75576,40670,53.81337990896581
2021-10-03,3016,obornicki,59821,33130,55.38188930308754
2021-10-03,3017,ostrowski,161357,80139,49.66564822102543
2021-10-03,3018,ostrzeszowski,55265,25758,46.608160680358274
2021-10-03,3019,pilski,135477,72516,53.52642884031976
2021-10-03,3020,pleszewski,62763,32166,51.24994025142202
2021-10-03,3021,poznański,406590,250984,61.72901448633758
2021-10-03,3022,rawicki,60188,32194,53.48906758822357
2021-10-03,3023,słupecki,58959,31778,53.898471819399916
2021-10-03,3024,szamotulski,91745,55657,60.66488636982942
2021-10-03,3025,średzki,59149,33519,56.668751796311014
2021-10-03,3026,śremski,61492,31863,51.816496454823394
2021-10-03,3027,turecki,83599,40481,48.42282802425866
2021-10-03,3028,wągrowiecki,70096,36893,52.63210454234193
2021-10-03,3029,wolsztyński,57431,29289,50.99858961188208
2021-10-03,3030,wrzesiński,78037,43402,55.6172072222151
2021-10-03,3031,złotowski,69161,32782,47.39954598690013
2021-10-03,3061,Kalisz,99106,53165,53.64458256815935
2021-10-03,3062,Konin,72539,41032,56.56543376666345
2021-10-03,3063,Leszno,62854,35046,55.75778788939447
2021-10-03,3064,Poznań,532048,365971,68.78533515773013
2021-10-03,3201,białogardzki,47304,21728,45.932690681549126
2021-10-03,3202,choszczeński,47970,25565,53.29372524494475
2021-10-03,3203,drawski,56482,27649,48.951878474558264
2021-10-03,3204,goleniowski,82310,42304,51.39594216984571
2021-10-03,3205,gryficki,59844,31080,51.9350310808101
2021-10-03,3206,gryfiński,81289,42694,52.521251337819386
2021-10-03,3207,kamieński,46692,24886,53.298209543390726
2021-10-03,3208,kołobrzeski,79300,44655,56.31147540983606
2021-10-03,3209,koszaliński,66505,32385,48.695586797985115
2021-10-03,3210,myśliborski,65373,30655,46.89244795251862
2021-10-03,3211,policki,81584,44871,54.999754853892924
2021-10-03,3212,pyrzycki,39202,19031,48.54599255140044
2021-10-03,3213,sławieński,55777,27624,49.52579020026175
2021-10-03,3214,stargardzki,120132,62447,51.98198648153698
2021-10-03,3215,szczecinecki,77258,39232,50.78050169561729
2021-10-03,3216,świdwiński,46394,23554,50.76949605552442
2021-10-03,3217,wałecki,52707,27045,51.31196994706585
2021-10-03,3218,łobeski,36486,17813,48.82146576769172
2021-10-03,3261,Koszalin,106235,58920,55.46194756906857
2021-10-03,3262,Szczecin,398255,234683,58.927822626206826
2021-10-03,3263,Świnoujście,40948,23261,56.80619322067012
2021-10-04,0201,bolesławiecki,89762,41326,46.039526748512735
2021-10-04,0202,dzierżoniowski,99935,46334,46.36413668884775
2021-10-04,0203,głogowski,88447,46852,52.97183624091264
2021-10-04,0204,górowski,34552,15707,45.45901829127112
2021-10-04,0205,jaworski,49734,23909,48.07375236256887
2021-10-04,0206,karkonoski,63333,30954,48.87499407891621
2021-10-04,0207,kamiennogórski,42824,22669,52.935269942088546
2021-10-04,0208,kłodzki,156283,75519,48.32195440323004
2021-10-04,0209,legnicki,55110,26636,48.332426056976956
2021-10-04,0210,lubański,53852,26769,49.7084602243185
2021-10-04,0211,lubiński,105896,54296,51.2729470423812
2021-10-04,0212,lwówecki,45599,21782,47.768591416478436
2021-10-04,0213,milicki,36800,18822,51.14673913043478
2021-10-04,0214,oleśnicki,107268,54983,51.25759779244509
2021-10-04,0215,oławski,76733,41039,53.482856137515796
2021-10-04,0216,polkowicki,62997,28967,45.98155467720685
2021-10-04,0217,strzeliński,43221,22219,51.40788042849541
2021-10-04,0218,średzki,55508,28235,50.86654175974634
2021-10-04,0219,świdnicki,156015,80234,51.42710636797744
2021-10-04,0220,trzebnicki,85226,45140,52.965057611527
2021-10-04,0221,wałbrzyski,55107,27460,49.83033008510716
2021-10-04,0222,wołowski,46623,22632,48.54256482851812
2021-10-04,0223,wrocławski,156322,90417,57.84022722329551
2021-10-04,0224,ząbkowicki,64080,30583,47.72627965043695
2021-10-04,0225,zgorzelecki,88386,41900,47.4056977349354
2021-10-04,0226,złotoryjski,43038,21726,50.48097030531159
2021-10-04,0261,Jelenia Góra,78335,43596,55.653283972681436
2021-10-04,0262,Legnica,98436,51406,52.222764029420134
2021-10-04,0264,Wrocław,641928,429811,66.95626300768933
2021-10-04,0265,Wałbrzych,109971,58517,53.21130116121523
2021-10-04,0401,aleksandrowski,54891,29988,54.631906869978685
2021-10-04,0402,brodnicki,79023,40341,51.04969439277173
2021-10-04,0403,bydgoski,120432,66750,55.42546831406935
2021-10-04,0404,chełmiński,51657,26959,52.1884739725497
2021-10-04,0405,golubsko-dobrzyński,44855,23093,51.48366960205105
2021-10-04,0406,grudziądzki,40305,19769,49.04850514824464
2021-10-04,0407,inowrocławski,158496,88327,55.728220270543105
2021-10-04,0408,lipnowski,65450,30906,47.22077922077922
2021-10-04,0409,mogileński,45482,22582,49.65041115166439
2021-10-04,0410,nakielski,86119,44650,51.84686306157759
2021-10-04,0411,radziejowski,40025,22295,55.702685821361655
2021-10-04,0412,rypiński,43390,22518,51.896750403318734
2021-10-04,0413,sępoleński,40826,20864,51.104688188899225
2021-10-04,0414,świecki,98703,49578,50.22947630771101
2021-10-04,0415,toruński,109565,57369,52.360699128371294
2021-10-04,0416,tucholski,48322,23563,48.762468440875786
2021-10-04,0417,wąbrzeski,34040,17236,50.634547591069335
2021-10-04,0418,włocławski,85646,42647,49.79450295402004
2021-10-04,0419,żniński,69886,35897,51.36508027358842
2021-10-04,0461,Bydgoszcz,344091,204593,59.458980327878386
2021-10-04,0462,Grudziądz,93564,51521,55.06498225813347
2021-10-04,0463,Toruń,198613,117978,59.400945557440856
2021-10-04,0464,Włocławek,108561,56387,51.940383747386264
2021-10-04,0601,bialski,109958,44912,40.844686152894745
2021-10-04,0602,biłgorajski,100333,38152,38.025375499586374
2021-10-04,0603,chełmski,77502,30162,38.91770534953937
2021-10-04,0604,hrubieszowski,62009,29071,46.88190423970714
2021-10-04,0605,janowski,45142,17446,38.6469363342342
2021-10-04,0606,krasnostawski,62552,27917,44.63006778360404
2021-10-04,0607,kraśnicki,94531,38300,40.51580962858745
2021-10-04,0608,lubartowski,87850,33075,37.64940239043825
2021-10-04,0609,lubelski,156493,70368,44.96558951518598
2021-10-04,0610,łęczyński,57218,22114,38.64867698975847
2021-10-04,0611,łukowski,106213,39469,37.16023462288044
2021-10-04,0612,opolski,58706,25609,43.62245767042551
2021-10-04,0613,parczewski,34372,14240,41.42907017339695
2021-10-04,0614,puławski,112384,57570,51.22615318906606
2021-10-04,0615,radzyński,58298,21523,36.91893375415966
2021-10-04,0616,rycki,55530,26883,48.41166936790924
2021-10-04,0617,świdnicki,71432,34094,47.72930899316833
2021-10-04,0618,tomaszowski,81944,35264,43.03426730450063
2021-10-04,0619,włodawski,37989,17784,46.81355129116323
2021-10-04,0620,zamojski,105354,43203,41.007460561535396
2021-10-04,0661,Biała Podlaska,56942,27132,47.64848442274595
2021-10-04,0662,Chełm,61135,29966,49.01611188353643
2021-10-04,0663,Lublin,338586,187064,55.2485926766021
2021-10-04,0664,Zamość,62785,30397,48.41443019829577
2021-10-04,0801,gorzowski,72291,36557,50.56922715137431
2021-10-04,0802,krośnieński,54598,28472,52.148430345433894
2021-10-04,0803,międzyrzecki,57100,30980,54.25569176882662
2021-10-04,0804,nowosolski,85733,43790,51.07718148204309
2021-10-04,0805,słubicki,46944,25357,54.015422631220176
2021-10-04,0806,strzelecko-drezdenecki,48621,25173,51.773924847288214
2021-10-04,0807,sulęciński,35000,18010,51.457142857142856
2021-10-04,0808,świebodziński,55520,29457,53.05655619596542
2021-10-04,0809,zielonogórski,75673,40480,53.49331994238368
2021-10-04,0810,żagański,78148,39585,50.653887495521325
2021-10-04,0811,żarski,95423,49318,51.68355637529736
2021-10-04,0812,wschowski,38613,17954,46.49729365757646
2021-10-04,0861,Gorzów Wielkopolski,122589,68832,56.14859408266647
2021-10-04,0862,Zielona Góra,140892,82909,58.8457825852426
2021-10-04,1001,bełchatowski,112443,50336,44.76579244595039
2021-10-04,1002,kutnowski,95516,52446,54.90807822773148
2021-10-04,1003,łaski,49736,24354,48.9665433488821
2021-10-04,1004,łęczycki,49286,25484,51.70636691961206
2021-10-04,1005,łowicki,77614,41832,53.8974927203855
2021-10-04,1006,łódzki wschodni,72565,38390,52.90429270309378
2021-10-04,1007,opoczyński,75524,36345,48.123775223769925
2021-10-04,1008,pabianicki,118941,64733,54.42446254865858
2021-10-04,1009,pajęczański,50952,23276,45.682210708117445
2021-10-04,1010,piotrkowski,91208,43694,47.90588544864486
2021-10-04,1011,poddębicki,40906,20915,51.12941866718819
2021-10-04,1012,radomszczański,111696,55485,49.6750107434465
2021-10-04,1013,rawski,48385,22538,46.58055182391237
2021-10-04,1014,sieradzki,116918,57390,49.08568398364666
2021-10-04,1015,skierniewicki,38173,17751,46.5014539072119
2021-10-04,1016,tomaszowski,115735,57069,49.31006177906424
2021-10-04,1017,wieluński,75736,38682,51.07478609908102
2021-10-04,1018,wieruszowski,41984,20561,48.97341844512195
2021-10-04,1019,zduńskowolski,66064,32243,48.805703560184064
2021-10-04,1020,zgierski,165850,91452,55.14139282484173
2021-10-04,1021,brzeziński,30648,14906,48.63612633777082
2021-10-04,1061,Łódź,672185,410927,61.13302141523539
2021-10-04,1062,Piotrków Trybunalski,72250,39979,55.33425605536332
2021-10-04,1063,Skierniewice,47655,27753,58.2373308152345
2021-10-04,1201,bocheński,106947,50215,46.95316371660729
2021-10-04,1202,brzeski,93035,37823,40.65459235771483
2021-10-04,1203,chrzanowski,123664,67642,54.69821451675509
2021-10-04,1204,dąbrowski,58977,20357,34.51684554996015
2021-10-04,1205,gorlicki,108487,41699,38.43686340298837
2021-10-04,1206,krakowski,281440,159111,56.53460773166572
2021-10-04,1207,limanowski,132148,48089,36.390259406120414
2021-10-04,1208,miechowski,48464,26827,55.35448993067019
2021-10-04,1209,myślenicki,127972,58969,46.07961116494233
2021-10-04,1210,nowosądecki,217071,83539,38.48464327339903
2021-10-04,1211,nowotarski,191646,65514,34.18490341567264
2021-10-04,1212,olkuski,110471,60734,54.97732436567063
2021-10-04,1213,oświęcimski,152687,84873,55.58626471146856
2021-10-04,1214,proszowicki,43057,21791,50.60965696634694
2021-10-04,1215,suski,83761,40886,48.81269325819893
2021-10-04,1216,tarnowski,201230,77633,38.57923768821746
2021-10-04,1217,tatrzański,68049,24302,35.712501285838144
2021-10-04,1218,wadowicki,159662,78937,49.44006714183713
2021-10-04,1219,wielicki,130651,69505,53.19898049000773
2021-10-04,1261,Kraków,779966,512187,65.66786244528608
2021-10-04,1262,Nowy Sącz,83558,38916,46.57363747337179
2021-10-04,1263,Tarnów,107498,53945,50.18232897356229
2021-10-04,1401,białobrzeski,33329,16074,48.22826967505775
2021-10-04,1402,ciechanowski,88891,46013,51.763395619354036
2021-10-04,1403,garwoliński,108634,50953,46.903363587827016
2021-10-04,1404,gostyniński,44581,21456,48.12812633184541
2021-10-04,1405,grodziski,97462,55423,56.86626582668117
2021-10-04,1406,grójecki,97979,50300,51.337531511854586
2021-10-04,1407,kozienicki,59592,28180,47.28822660759833
2021-10-04,1408,legionowski,119882,72608,60.56622345306217
2021-10-04,1409,lipski,33598,14703,43.76153342460861
2021-10-04,1410,łosicki,30556,12185,39.87760178033774
2021-10-04,1411,makowski,44438,21784,49.021108060668794
2021-10-04,1412,miński,154951,82148,53.01546940645753
2021-10-04,1413,mławski,72269,35526,49.15800689092142
2021-10-04,1414,nowodworski,79265,44375,55.983094682394494
2021-10-04,1415,ostrołęcki,88497,33177,37.489406420556634
2021-10-04,1416,ostrowski,71790,31457,43.81808051260621
2021-10-04,1417,otwocki,124283,71905,57.85586121995768
2021-10-04,1418,piaseczyński,190606,121740,63.86997261366378
2021-10-04,1419,płocki,110742,54310,49.041917249101516
2021-10-04,1420,płoński,86671,42007,48.467192025014135
2021-10-04,1421,pruszkowski,166679,107983,64.78500590956268
2021-10-04,1422,przasnyski,52101,23883,45.83981113606265
2021-10-04,1423,przysuski,41126,20134,48.956864270777615
2021-10-04,1424,pułtuski,51741,25918,50.091803405423164
2021-10-04,1425,radomski,152190,63274,41.575662001445565
2021-10-04,1426,siedlecki,81385,29178,35.851815445106595
2021-10-04,1427,sierpecki,51534,24750,48.026545581557805
2021-10-04,1428,sochaczewski,84804,44104,52.00698080279233
2021-10-04,1429,sokołowski,53294,25107,47.11036889706158
2021-10-04,1430,szydłowiecki,39340,16136,41.01677681748856
2021-10-04,1432,warszawski zachodni,120144,74751,62.21783859368758
2021-10-04,1433,węgrowski,65410,29942,45.77587524843296
2021-10-04,1434,wołomiński,252408,133736,52.98405755760515
2021-10-04,1435,wyszkowski,74210,35054,47.23622153348606
2021-10-04,1436,zwoleński,35875,14464,40.31777003484321
2021-10-04,1437,żuromiński,38202,19476,50.98162399874352
2021-10-04,1438,żyrardowski,75370,38683,51.324134270930074
2021-10-04,1461,Ostrołęka,51656,25400,49.17144184605854
2021-10-04,1462,Płock,118268,68027,57.519362803125105
2021-10-04,1463,Radom,209296,106993,51.12042275055424
2021-10-04,1464,Siedlce,77813,35501,45.623481937465456
2021-10-04,1465,Warszawa,1794166,1247056,69.50616609611374
2021-10-04,1601,brzeski,89282,41027,45.952151609506956
2021-10-04,1602,głubczycki,45015,20818,46.246806620015555
2021-10-04,1603,kędzierzyńsko-kozielski,93001,43175,46.4242319975054
2021-10-04,1604,kluczborski,65026,29915,46.0046750530557
2021-10-04,1605,krapkowicki,63196,27603,43.678397366921956
2021-10-04,1606,namysłowski,42543,20348,47.829255106598026
2021-10-04,1607,nyski,134864,66794,49.52693083402539
2021-10-04,1608,oleski,63788,25879,40.57032670721766
2021-10-04,1609,opolski,123532,53668,43.44461354143056
2021-10-04,1610,prudnicki,54765,23144,42.26056788094586
2021-10-04,1611,strzelecki,73923,32906,44.51388607064107
2021-10-04,1661,Opole,127839,73632,57.59744678853871
2021-10-04,1801,bieszczadzki,21489,8044,37.43310530969333
2021-10-04,1802,brzozowski,65373,22187,33.939088002692245
2021-10-04,1803,dębicki,134991,49630,36.76541399056234
2021-10-04,1804,jarosławski,119727,46436,38.7849023194434
2021-10-04,1805,jasielski,112863,41380,36.66391997377351
2021-10-04,1806,kolbuszowski,62039,17497,28.20322700236948
2021-10-04,1807,krośnieński,111905,39341,35.1557124346544
2021-10-04,1808,leżajski,68996,23627,34.244014145747585
2021-10-04,1809,lubaczowski,54711,22463,41.057556981228636
2021-10-04,1810,łańcucki,81226,32393,39.88008765666166
2021-10-04,1811,mielecki,136441,54636,40.043681884477536
2021-10-04,1812,niżański,66221,21135,31.915857507437217
2021-10-04,1813,przemyski,73919,27704,37.47886199759196
2021-10-04,1814,przeworski,77979,29874,38.31031431539261
2021-10-04,1815,ropczycko-sędziszowski,74573,23214,31.129229077548175
2021-10-04,1816,rzeszowski,170550,64003,37.52741131632952
2021-10-04,1817,sanocki,93818,34969,37.27323114967277
2021-10-04,1818,stalowowolski,105431,39711,37.66539253160835
2021-10-04,1819,strzyżowski,61161,20408,33.36766893935678
2021-10-04,1820,tarnobrzeski,52720,19816,37.58725341426404
2021-10-04,1821,leski,26375,9727,36.87962085308057
2021-10-04,1861,Krosno,45944,20518,44.65871495733937
2021-10-04,1862,Przemyśl,59779,28847,48.256076548620754
2021-10-04,1863,Rzeszów,196638,97761,49.71622982333018
2021-10-04,1864,Tarnobrzeg,46360,24176,52.148403796376186
2021-10-04,2001,augustowski,57651,23126,40.11378813897417
2021-10-04,2002,białostocki,150845,64022,42.44224203652756
2021-10-04,2003,bielski,53695,21359,39.77837787503492
2021-10-04,2004,grajewski,46792,15742,33.64250299196444
2021-10-04,2005,hajnowski,41991,16958,40.38484437141292
2021-10-04,2006,kolneński,37887,12770,33.70549264919365
2021-10-04,2007,łomżyński,50819,17242,33.92825518014916
2021-10-04,2008,moniecki,40070,14007,34.95632642874969
2021-10-04,2009,sejneński,19689,8162,41.45461933059069
2021-10-04,2010,siemiatycki,43618,16010,36.70503003347242
2021-10-04,2011,sokólski,65883,28668,43.51350120668458
2021-10-04,2012,suwalski,35577,13350,37.52424319082554
2021-10-04,2013,wysokomazowiecki,56408,23234,41.189193022266345
2021-10-04,2014,zambrowski,43191,17328,40.11946933388901
2021-10-04,2061,Białystok,296958,148541,50.02087837337267
2021-10-04,2062,Łomża,62573,27529,43.99501382385374
2021-10-04,2063,Suwałki,69639,30895,44.36450839328538
2021-10-04,2201,bytowski,79114,36270,45.84523598857345
2021-10-04,2202,chojnicki,97661,47775,48.91922056911152
2021-10-04,2203,człuchowski,55835,27852,49.88269006895317
2021-10-04,2204,gdański,120327,67388,56.004055615115476
2021-10-04,2205,kartuski,141892,65137,45.906041214444784
2021-10-04,2206,kościerski,72923,35722,48.98591665181081
2021-10-04,2207,kwidzyński,82963,37846,45.61792606342586
2021-10-04,2208,lęborski,66083,32570,49.286503336712926
2021-10-04,2209,malborski,63204,34028,53.838364660464535
2021-10-04,2210,nowodworski,35438,17959,50.677239121846604
2021-10-04,2211,pucki,87568,47198,53.89868445094098
2021-10-04,2212,słupski,98832,47948,48.514651125141654
2021-10-04,2213,starogardzki,128210,60100,46.87621870368926
2021-10-04,2214,tczewski,115220,60661,52.647977781635134
2021-10-04,2215,wejherowski,219457,109541,49.91456185038527
2021-10-04,2216,sztumski,41104,21018,51.13370961463605
2021-10-04,2261,Gdańsk,470805,307181,65.24590860334958
2021-10-04,2262,Gdynia,244969,154357,63.01082994174774
2021-10-04,2263,Słupsk,89780,50958,56.75874359545556
2021-10-04,2264,Sopot,35286,22096,62.61973587258402
2021-10-04,2401,będziński,147259,86308,58.60966053008645
2021-10-04,2402,bielski,166348,89674,53.907471084713976
2021-10-04,2403,cieszyński,177536,86118,48.50734498918529
2021-10-04,2404,częstochowski,134106,67637,50.435476414179824
2021-10-04,2405,gliwicki,115416,59082,51.19047619047619
2021-10-04,2406,kłobucki,84330,41751,49.50907150480256
2021-10-04,2407,lubliniecki,76109,34420,45.22461206953186
2021-10-04,2408,mikołowski,99202,53835,54.26805911171145
2021-10-04,2409,myszkowski,70486,35402,50.225576710268705
2021-10-04,2410,pszczyński,111814,56695,50.70474180335199
2021-10-04,2411,raciborski,107410,48004,44.692300530676846
2021-10-04,2412,rybnicki,78166,38803,49.64178798966302
2021-10-04,2413,tarnogórski,140780,75588,53.69228583605625
2021-10-04,2414,bieruńsko-lędziński,59823,31625,52.86428296808919
2021-10-04,2415,wodzisławski,156579,74208,47.3933286072845
2021-10-04,2416,zawierciański,116672,63629,54.536649753154144
2021-10-04,2417,żywiecki,152199,75589,49.664583867173896
2021-10-04,2461,Bielsko-Biała,169756,96719,56.97530573293433
2021-10-04,2462,Bytom,163255,83114,50.91053872775719
2021-10-04,2463,Chorzów,106846,57761,54.06004904254722
2021-10-04,2464,Częstochowa,217530,121989,56.079161494966215
2021-10-04,2465,Dąbrowa Górnicza,118285,68582,57.980301813416744
2021-10-04,2466,Gliwice,177049,100846,56.95937282899084
2021-10-04,2467,Jastrzębie-Zdrój,88038,42931,48.76417001749245
2021-10-04,2468,Jaworzno,90368,47996,53.1117209631728
2021-10-04,2469,Katowice,290553,178182,61.325128289847285
2021-10-04,2470,Mysłowice,74559,40870,54.81564935152027
2021-10-04,2471,Piekary Śląskie,54702,30618,55.972359328726554
2021-10-04,2472,Ruda Śląska,136423,76237,55.882805685258354
